SIDO,STD_YYYYMM,AVG_PM10,PM10_BAD,PM10_80BAD,AVG_PM2.5,PM2_BAD,PM2_35BAD,AVG_아황산,아황산_0.05BAD,아황산_BAD,AVG_이산화,이산화_0.06BAD,이산화_0.03BAD,이산화_BAD,AVG_일산화,일산화_9BAD,일산화_BAD,차량수
대구광역시,202205,33.0,N,N,17.0,N,N,0.002,N,N,0.011,N,N,N,0.3,N,N,1218159.0
인천광역시,202205,32.0,N,N,16.0,N,N,0.003,N,N,0.014,N,N,N,0.4,N,N,1695419.0
광주광역시,202205,29.0,N,N,16.0,N,N,0.003,N,N,0.011,N,N,N,0.3,N,N,705650.0
대전광역시,202205,31.0,N,N,15.0,N,N,0.004,N,N,0.013,N,N,N,0.4,N,N,698942.0
울산광역시,202205,34.0,N,N,19.0,N,N,0.004,N,N,0.017,N,N,N,0.4,N,N,583904.0
세종특별자치시,202205,31.0,N,N,14.0,N,N,0.003,N,N,0.011,N,N,N,0.4,N,N,189859.0
경기도,202205,34.93,N,N,17.12,N,N,0.002,N,N,0.013,N,N,N,0.317,N,N,6282930.0
경상남도,202205,28.47,N,N,16.17,N,N,0.003,N,N,0.01,N,N,N,0.375,N,N,1853436.0
충청북도,202205,33.6,N,N,17.73,N,N,0.002,N,N,0.01,N,N,N,0.345,N,N,902536.0
충청남도,202205,33.47,N,N,16.56,N,N,0.003,N,N,0.008,N,N,N,0.287,N,N,1190087.0
전라북도,202205,32.62,N,N,16.53,N,N,0.002,N,N,0.008,N,N,N,0.307,N,N,966564.0
전라남도,202205,29.09,N,N,15.09,N,N,0.003,N,N,0.007,N,N,N,0.329,N,N,1189844.0
경상북도,202205,32.1,N,N,15.91,N,N,0.003,N,N,0.007,N,N,N,0.314,N,N,1510324.0
제주특별자치도,202205,28.5,N,N,14.33,N,N,0.002,N,N,0.008,N,N,N,0.2,N,N,675581.0
서울특별시,202206,22.0,N,N,12.0,N,N,0.002,N,N,0.013,N,N,N,0.3,N,N,3187333.0
부산광역시,202206,19.0,N,N,10.0,N,N,0.003,N,N,0.01,N,N,N,0.3,N,N,1485460.0
대구광역시,202206,22.0,N,N,12.0,N,N,0.001,N,N,0.008,N,N,N,0.3,N,N,1219864.0
인천광역시,202206,21.0,N,N,12.0,N,N,0.003,N,N,0.012,N,N,N,0.3,N,N,1698725.0
광주광역시,202206,20.0,N,N,12.0,N,N,0.002,N,N,0.007,N,N,N,0.3,N,N,706600.0
대전광역시,202206,21.0,N,N,10.0,N,N,0.003,N,N,0.01,N,N,N,0.4,N,N,699873.0
울산광역시,202206,21.0,N,N,12.0,N,N,0.004,N,N,0.013,N,N,N,0.4,N,N,584660.0
세종특별자치시,202206,22.0,N,N,10.0,N,N,0.003,N,N,0.009,N,N,N,0.3,N,N,190534.0
경기도,202206,22.97,N,N,12.56,N,N,0.002,N,N,0.01,N,N,N,0.287,N,N,6296728.0
경상남도,202206,19.11,N,N,11.33,N,N,0.003,N,N,0.008,N,N,N,0.344,N,N,1858492.0
충청북도,202206,23.55,N,N,13.55,N,N,0.002,N,N,0.007,N,N,N,0.309,N,N,904327.0
충청남도,202206,22.13,N,N,11.19,N,N,0.003,N,N,0.006,N,N,N,0.307,N,N,1192816.0
전라북도,202206,21.93,N,N,12.71,N,N,0.002,N,N,0.005,N,N,N,0.271,N,N,968174.0
전라남도,202206,20.68,N,N,11.09,N,N,0.003,N,N,0.005,N,N,N,0.309,N,N,1194125.0
경상북도,202206,22.36,N,N,12.61,N,N,0.002,N,N,0.006,N,N,N,0.283,N,N,1511929.0
제주특별자치도,202206,21.0,N,N,10.33,N,N,0.001,N,N,0.006,N,N,N,0.2,N,N,676710.0
서울특별시,202207,25.0,N,N,16.0,N,N,0.003,N,N,0.014,N,N,N,0.3,N,N,3189670.0
부산광역시,202207,20.0,N,N,12.0,N,N,0.003,N,N,0.012,N,N,N,0.3,N,N,1487758.0
대구광역시,202207,20.0,N,N,12.0,N,N,0.002,N,N,0.008,N,N,N,0.3,N,N,1222724.0
인천광역시,202207,26.0,N,N,18.0,N,N,0.003,N,N,0.012,N,N,N,0.4,N,N,1704045.0
광주광역시,202207,18.0,N,N,12.0,N,N,0.003,N,N,0.006,N,N,N,0.3,N,N,708257.0
대전광역시,202207,20.0,N,N,12.0,N,N,0.003,N,N,0.01,N,N,N,0.4,N,N,701928.0
울산광역시,202207,21.0,N,N,12.0,N,N,0.004,N,N,0.014,N,N,N,0.4,N,N,585114.0
세종특별자치시,202207,24.0,N,N,12.0,N,N,0.002,N,N,0.009,N,N,N,0.4,N,N,191279.0
경기도,202207,24.17,N,N,14.31,N,N,0.002,N,N,0.01,N,N,N,0.328,N,N,6312915.0
경상남도,202207,18.34,N,N,12.61,N,N,0.003,N,N,0.008,N,N,N,0.371,N,N,1865594.0
충청북도,202207,22.36,N,N,13.67,N,N,0.002,N,N,0.007,N,N,N,0.355,N,N,907008.0
충청남도,202207,24.93,N,N,14.31,N,N,0.003,N,N,0.006,N,N,N,0.347,N,N,1196570.0
전라북도,202207,21.5,N,N,14.0,N,N,0.002,N,N,0.005,N,N,N,0.307,N,N,969988.0
전라남도,202207,20.18,N,N,11.17,N,N,0.003,N,N,0.004,N,N,N,0.332,N,N,1200089.0
경상북도,202207,19.55,N,N,11.4,N,N,0.002,N,N,0.006,N,N,N,0.278,N,N,1515225.0
제주특별자치도,202207,20.5,N,N,10.67,N,N,0.002,N,N,0.005,N,N,N,0.25,N,N,679842.0
서울특별시,202208,20.0,N,N,11.0,N,N,0.003,N,N,0.013,N,N,N,0.3,N,N,3189058.0
부산광역시,202208,19.0,N,N,10.0,N,N,0.003,N,N,0.011,N,N,N,0.3,N,N,1489204.0
대구광역시,202208,18.0,N,N,9.0,N,N,0.002,N,N,0.009,N,N,N,0.3,N,N,1224123.0
인천광역시,202208,21.0,N,N,11.0,N,N,0.003,N,N,0.011,N,N,N,0.4,N,N,1706891.0
광주광역시,202208,16.0,N,N,9.0,N,N,0.003,N,N,0.007,N,N,N,0.3,N,N,709195.0
대전광역시,202208,15.0,N,N,8.0,N,N,0.002,N,N,0.01,N,N,N,0.3,N,N,702972.0
울산광역시,202208,23.0,N,N,14.0,N,N,0.003,N,N,0.013,N,N,N,0.4,N,N,585311.0
세종특별자치시,202208,18.0,N,N,8.0,N,N,0.003,N,N,0.009,N,N,N,0.4,N,N,191679.0
경기도,202208,20.03,N,N,10.12,N,N,0.002,N,N,0.01,N,N,N,0.314,N,N,6319406.0
경상남도,202208,17.12,N,N,9.88,N,N,0.003,N,N,0.008,N,N,N,0.347,N,N,1870334.0
충청북도,202208,17.4,N,N,10.25,N,N,0.002,N,N,0.007,N,N,N,0.318,N,N,909026.0
충청남도,202208,18.27,N,N,8.81,N,N,0.003,N,N,0.006,N,N,N,0.347,N,N,1199239.0
전라북도,202208,17.85,N,N,9.2,N,N,0.002,N,N,0.005,N,N,N,0.243,N,N,971454.0
전라남도,202208,17.73,N,N,8.26,N,N,0.003,N,N,0.004,N,N,N,0.318,N,N,1203264.0
경상북도,202208,17.45,N,N,9.05,N,N,0.002,N,N,0.006,N,N,N,0.257,N,N,1517482.0
제주특별자치도,202208,18.0,N,N,8.0,N,N,0.001,N,N,0.005,N,N,N,0.25,N,N,682576.0
서울특별시,202209,22.0,N,N,11.0,N,N,0.003,N,N,0.016,N,N,N,0.4,N,N,3190525.0
부산광역시,202209,20.0,N,N,10.0,N,N,0.003,N,N,0.01,N,N,N,0.3,N,N,1491912.0
대구광역시,202209,20.0,N,N,9.0,N,N,0.001,N,N,0.01,N,N,N,0.3,N,N,1225493.0
인천광역시,202209,26.0,N,N,14.0,N,N,0.003,N,N,0.015,N,N,N,0.4,N,N,1707044.0
광주광역시,202209,21.0,N,N,12.0,N,N,0.003,N,N,0.011,N,N,N,0.3,N,N,710889.0
대전광역시,202209,19.0,N,N,10.0,N,N,0.003,N,N,0.012,N,N,N,0.3,N,N,704163.0
울산광역시,202209,24.0,N,N,12.0,N,N,0.003,N,N,0.012,N,N,N,0.4,N,N,585946.0
세종특별자치시,202209,21.0,N,N,10.0,N,N,0.003,N,N,0.012,N,N,N,0.4,N,N,192137.0
경기도,202209,22.94,N,N,11.47,N,N,0.002,N,N,0.012,N,N,N,0.303,N,N,6334553.0
경상남도,202209,17.29,N,N,10.35,N,N,0.003,N,N,0.008,N,N,N,0.327,N,N,1873695.0
충청북도,202209,19.7,N,N,11.75,N,N,0.002,N,N,0.009,N,N,N,0.291,N,N,911054.0
충청남도,202209,24.13,N,N,12.38,N,N,0.003,N,N,0.008,N,N,N,0.34,N,N,1202258.0
전라북도,202209,23.0,N,N,12.6,N,N,0.002,N,N,0.006,N,N,N,0.257,N,N,972987.0
전라남도,202209,21.1,N,N,11.09,N,N,0.003,N,N,0.005,N,N,N,0.333,N,N,1207654.0
경상북도,202209,18.91,N,N,8.72,N,N,0.002,N,N,0.006,N,N,N,0.248,N,N,1515161.0
제주특별자치도,202209,28.0,N,N,14.0,N,N,0.001,N,N,0.006,N,N,N,0.25,N,N,684467.0
서울특별시,202210,25.0,N,N,14.0,N,N,0.003,N,N,0.02,N,N,Y,0.4,N,N,3190108.0
부산광역시,202210,21.0,N,N,11.0,N,N,0.003,N,N,0.013,N,N,N,0.3,N,N,1495361.0
대구광역시,202210,24.0,N,N,12.0,N,N,0.001,N,N,0.014,N,N,N,0.3,N,N,1226904.0
인천광역시,202210,30.0,N,N,17.0,N,N,0.003,N,N,0.019,N,N,Y,0.5,N,Y,1697990.0
광주광역시,202210,25.0,N,N,14.0,N,N,0.003,N,N,0.014,N,N,N,0.4,N,N,711909.0
대전광역시,202210,24.0,N,N,14.0,N,N,0.002,N,N,0.017,N,N,N,0.4,N,N,705190.0
울산광역시,202210,25.0,N,N,12.0,N,N,0.003,N,N,0.014,N,N,N,0.4,N,N,586692.0
세종특별자치시,202210,28.0,N,N,15.0,N,N,0.003,N,N,0.016,N,N,N,0.4,N,N,192577.0
경기도,202210,27.97,N,N,15.44,N,N,0.002,N,N,0.017,N,N,N,0.339,N,N,6346842.0
경상남도,202210,18.29,N,N,12.06,N,N,0.003,N,N,0.01,N,N,N,0.35,N,N,1878668.0
충청북도,202210,25.36,N,N,15.58,N,N,0.002,N,N,0.011,N,N,N,0.355,N,N,912853.0
충청남도,202210,32.0,N,N,17.5,N,N,0.003,N,N,0.011,N,N,N,0.373,N,N,1205121.0
전라북도,202210,28.29,N,N,16.67,N,N,0.002,N,N,0.008,N,N,N,0.293,N,N,974366.0
전라남도,202210,22.19,N,N,11.91,N,N,0.003,N,N,0.007,N,N,N,0.325,N,N,1225745.0
경상북도,202210,22.3,N,N,12.19,N,N,0.002,N,N,0.008,N,N,N,0.287,N,N,1518009.0
제주특별자치도,202210,25.5,N,N,12.33,N,N,0.001,N,N,0.007,N,N,N,0.2,N,N,686563.0
서울특별시,202211,39.0,N,N,22.0,Y,N,0.003,N,N,0.028,N,N,Y,0.5,N,Y,3192112.0
부산광역시,202211,33.0,N,N,19.0,N,N,0.003,N,N,0.019,N,N,Y,0.3,N,N,1497992.0
대구광역시,202211,41.0,N,N,23.0,Y,N,0.002,N,N,0.025,N,N,Y,0.4,N,N,1229448.0
인천광역시,202211,41.0,N,N,24.0,Y,N,0.004,N,N,0.026,N,N,Y,0.6,N,Y,1693367.0
광주광역시,202211,34.0,N,N,21.0,N,N,0.003,N,N,0.021,N,N,Y,0.5,N,Y,713371.0
대전광역시,202211,39.0,N,N,24.0,Y,N,0.003,N,N,0.025,N,N,Y,0.5,N,Y,706862.0
울산광역시,202211,35.0,N,N,19.0,N,N,0.003,N,N,0.02,N,N,Y,0.5,N,Y,587727.0
세종특별자치시,202211,45.0,Y,N,25.0,Y,N,0.003,N,N,0.023,N,N,Y,0.5,N,Y,193235.0
경기도,202211,42.87,Y,N,24.94,Y,N,0.002,N,N,0.024,N,N,Y,0.445,N,N,6363121.0
경상남도,202211,30.0,N,N,18.79,N,N,0.003,N,N,0.016,N,N,N,0.453,N,N,1887577.0
충청북도,202211,42.55,Y,N,26.33,Y,N,0.002,N,N,0.017,N,N,N,0.455,N,N,915027.0
충청남도,202211,44.53,Y,N,25.81,Y,N,0.003,N,N,0.016,N,N,N,0.413,N,N,1208960.0
전라북도,202211,39.62,N,N,25.07,Y,N,0.002,N,N,0.012,N,N,N,0.321,N,N,976318.0
전라남도,202211,30.9,N,N,17.64,N,N,0.003,N,N,0.011,N,N,N,0.376,N,N,1235465.0
경상북도,202211,36.86,N,N,22.04,Y,N,0.003,N,N,0.013,N,N,N,0.367,N,N,1521514.0
제주특별자치도,202211,30.5,N,N,17.0,N,N,0.002,N,N,0.008,N,N,N,0.3,N,N,689278.0
서울특별시,202212,38.0,N,N,19.0,N,N,0.003,N,N,0.028,N,N,Y,0.5,N,Y,3193351.0
부산광역시,202212,30.0,N,N,18.0,N,N,0.003,N,N,0.017,N,N,N,0.3,N,N,1499503.0
대구광역시,202212,35.0,N,N,20.0,N,N,0.002,N,N,0.023,N,N,Y,0.4,N,N,1230183.0
인천광역시,202212,38.0,N,N,20.0,N,N,0.004,N,N,0.024,N,N,Y,0.5,N,Y,1692760.0
광주광역시,202212,33.0,N,N,20.0,N,N,0.003,N,N,0.022,N,N,Y,0.5,N,Y,714401.0
대전광역시,202212,35.0,N,N,21.0,N,N,0.003,N,N,0.025,N,N,Y,0.5,N,Y,707928.0
울산광역시,202212,31.0,N,N,18.0,N,N,0.003,N,N,0.018,N,N,N,0.5,N,Y,588079.0
세종특별자치시,202212,40.0,N,N,23.0,Y,N,0.003,N,N,0.021,N,N,Y,0.6,N,Y,193711.0
경기도,202212,39.32,N,N,22.12,Y,N,0.002,N,N,0.025,N,N,Y,0.458,N,N,6378632.0
경상남도,202212,29.36,N,N,16.21,N,N,0.003,N,N,0.016,N,N,N,0.441,N,N,1896515.0
충청북도,202212,39.64,N,N,26.0,Y,N,0.002,N,N,0.019,N,N,Y,0.473,N,Y,916455.0
충청남도,202212,37.43,N,N,21.87,Y,N,0.003,N,N,0.017,N,N,N,0.44,N,N,1211477.0
전라북도,202212,36.29,N,N,22.2,Y,N,0.002,N,N,0.013,N,N,N,0.336,N,N,977834.0
전라남도,202212,29.14,N,N,14.52,N,N,0.002,N,N,0.01,N,N,N,0.368,N,N,1236858.0
경상북도,202212,31.61,N,N,19.35,N,N,0.003,N,N,0.013,N,N,N,0.391,N,N,1523914.0
제주특별자치도,202212,28.5,N,N,13.67,N,N,0.001,N,N,0.008,N,N,N,0.3,N,N,689924.0
서울특별시,202301,48.0,Y,N,26.0,Y,N,0.003,N,N,0.03,N,N,Y,0.6,N,Y,3194351.0
부산광역시,202301,37.0,N,N,21.0,N,N,0.003,N,N,0.018,N,N,N,0.36,N,N,1501730.0
대구광역시,202301,42.0,Y,N,23.0,Y,N,0.003,N,N,0.024,N,N,Y,0.47,N,Y,1231992.0
인천광역시,202301,50.0,Y,N,27.0,Y,N,0.004,N,N,0.027,N,N,Y,0.6,N,Y,1696171.0
광주광역시,202301,47.0,Y,N,23.0,Y,N,0.003,N,N,0.02,N,N,Y,0.51,N,Y,715299.0
대전광역시,202301,44.0,Y,N,23.0,Y,N,0.003,N,N,0.024,N,N,Y,0.47,N,Y,709448.0
울산광역시,202301,37.0,N,N,20.0,N,N,0.003,N,N,0.019,N,N,Y,0.51,N,Y,589772.0
세종특별자치시,202301,49.0,Y,N,25.0,Y,N,0.003,N,N,0.02,N,N,Y,0.58,N,Y,194534.0
경기도,202301,49.26,Y,N,27.62,Y,N,0.002,N,N,0.025,N,N,Y,0.507,N,Y,6393599.0
경상남도,202301,35.25,N,N,19.89,N,N,0.003,N,N,0.016,N,N,N,0.484,N,Y,1900871.0
충청북도,202301,47.18,Y,N,28.17,Y,N,0.002,N,N,0.017,N,N,N,0.508,N,Y,919650.0
충청남도,202301,49.13,Y,N,26.86,Y,N,0.003,N,N,0.016,N,N,N,0.453,N,N,1215754.0
전라북도,202301,45.79,Y,N,25.0,Y,N,0.002,N,N,0.012,N,N,N,0.388,N,N,980315.0
전라남도,202301,42.86,Y,N,18.61,N,N,0.002,N,N,0.01,N,N,N,0.394,N,N,1238711.0
경상북도,202301,38.52,N,N,21.83,Y,N,0.003,N,N,0.013,N,N,N,0.43,N,N,1528331.0
제주특별자치도,202301,37.0,N,N,16.67,N,N,0.001,N,N,0.007,N,N,N,0.315,N,N,691638.0
서울특별시,202302,46.0,Y,N,30.0,Y,N,0.003,N,N,0.029,N,N,Y,0.55,N,Y,3191681.0
부산광역시,202302,34.0,N,N,22.0,Y,N,0.003,N,N,0.019,N,N,Y,0.37,N,N,1504531.0
대구광역시,202302,42.0,Y,N,27.0,Y,N,0.002,N,N,0.024,N,N,Y,0.45,N,N,1233053.0
인천광역시,202302,48.0,Y,N,31.0,Y,N,0.004,N,N,0.024,N,N,Y,0.57,N,Y,1698168.0
광주광역시,202302,41.0,N,N,26.0,Y,N,0.003,N,N,0.021,N,N,Y,0.53,N,Y,716108.0
대전광역시,202302,46.0,Y,N,30.0,Y,N,0.003,N,N,0.024,N,N,Y,0.47,N,Y,710403.0
울산광역시,202302,35.0,N,N,23.0,Y,N,0.003,N,N,0.02,N,N,Y,0.51,N,Y,591395.0
세종특별자치시,202302,54.0,Y,N,34.0,Y,N,0.003,N,N,0.021,N,N,Y,0.51,N,Y,195254.0
경기도,202302,49.48,Y,N,32.22,Y,N,0.002,N,N,0.025,N,N,Y,0.487,N,Y,6402756.0
경상남도,202302,33.31,N,N,21.05,N,N,0.003,N,N,0.017,N,N,N,0.467,N,Y,1905223.0
충청북도,202302,47.64,Y,N,32.33,Y,N,0.002,N,N,0.017,N,N,N,0.497,N,Y,922506.0
충청남도,202302,51.0,Y,N,33.94,Y,N,0.003,N,N,0.017,N,N,N,0.463,N,N,1219974.0
전라북도,202302,45.21,Y,N,30.93,Y,N,0.002,N,N,0.013,N,N,N,0.391,N,N,982378.0
전라남도,202302,34.73,N,N,20.57,N,N,0.003,N,N,0.011,N,N,N,0.404,N,N,1240837.0
경상북도,202302,36.48,N,N,24.04,Y,N,0.003,N,N,0.013,N,N,N,0.428,N,N,1532547.0
제주특별자치도,202302,28.5,N,N,15.0,N,N,0.002,N,N,0.008,N,N,N,0.34,N,N,693716.0
