SIDO,STD_YYYYMM,AVG_구리,구리_BAD,AVG_납,납_0.5BAD,납_BAD,AVG_니켈,니켈_BAD,AVG_망간,망간_BAD,AVG_비소,비소_BAD,AVG_철,철_BAD,AVG_카드뮴,카드뮴_BAD,AVG_크롬,크롬_BAD
강원도,202109,0.0045,N,0.0078,N,N,0.0009,N,0.03,N,0.003,N,0.2208,N,0.0002,N,0.0033,N
충청북도,202109,0.0084,N,0.006,N,N,0.0007,N,0.0105,N,0.0016,N,0.2087,N,0.001,Y,0.001,N
충청남도,202109,0.007,N,0.0074,N,N,0.0003,N,0.0141,N,0.001,N,0.2982,N,0.0002,N,0.0013,N
전라북도,202109,0.0048,N,0.0031,N,N,0.0026,N,0.0147,N,0.001,N,0.103,N,0.0004,N,0.0022,N
전라남도,202109,0.0041,N,0.0038,N,N,0.0026,N,0.0073,N,0.0011,N,0.3032,N,0.0001,N,0.0017,N
경상북도,202109,0.0138,N,0.0153,N,N,0.0053,Y,0.0313,Y,0.0063,Y,0.4134,N,0.0005,N,0.0032,N
경상남도,202109,0.0058,N,0.0062,N,N,0.0021,N,0.0245,N,0.0014,N,0.2511,N,0.0005,N,0.003,N
서울특별시,202110,0.0165,Y,0.0157,N,N,0.0011,N,0.0135,N,0.0064,Y,0.4856,N,0.0003,N,0.0019,N
부산광역시,202110,0.0094,N,0.0095,N,N,0.0036,N,0.0211,N,0.0077,Y,0.3666,N,0.0001,N,0.0043,Y
대구광역시,202110,0.0097,N,0.007,N,N,0.0012,N,0.0104,N,0.0014,N,0.2717,N,0.0001,N,0.002,N
인천광역시,202110,0.0056,N,0.0059,N,N,0.0007,N,0.0058,N,0.0014,N,0.1886,N,0.0002,N,0.0012,N
광주광역시,202110,0.0019,N,0.002,N,N,0.0002,N,0.0101,N,0.001,N,0.2798,N,0.0002,N,0.0005,N
대전광역시,202110,0.0043,N,0.0045,N,N,0.0003,N,0.0065,N,0.001,N,0.1663,N,0.0001,N,0.0004,N
울산광역시,202110,0.0055,N,0.0072,N,N,0.0014,N,0.0164,N,0.003,N,0.2118,N,0.0002,N,0.0017,N
세종특별자치시,202110,0.0043,N,0.0041,N,N,0.0002,N,0.0055,N,0.0005,N,0.1949,N,0.0002,N,0.0005,N
경기도,202110,0.0118,N,0.0133,N,N,0.0017,N,0.0181,N,0.0053,Y,0.438,N,0.0004,N,0.0022,N
강원도,202110,0.0059,N,0.009,N,N,0.0008,N,0.0268,N,0.0049,Y,0.3158,N,0.0002,N,0.0022,N
충청북도,202110,0.0055,N,0.006,N,N,0.0022,N,0.0065,N,0.0014,N,0.1544,N,0.0004,N,0.001,N
충청남도,202110,0.0075,N,0.015,N,N,0.0006,N,0.0201,N,0.0041,N,0.7992,Y,0.0002,N,0.0029,N
전라북도,202110,0.006,N,0.0056,N,N,0.0005,N,0.0065,N,0.0024,N,0.1245,N,0.0002,N,0.0016,N
전라남도,202110,0.0047,N,0.0054,N,N,0.0032,N,0.0018,N,0.0006,N,0.3175,N,0.0003,N,0.0029,N
경상북도,202110,0.0148,N,0.0224,N,Y,0.0057,Y,0.0606,Y,0.0039,N,0.7933,Y,0.0006,N,0.005,Y
경상남도,202110,0.0061,N,0.0055,N,N,0.0019,N,0.0304,N,0.0013,N,0.2548,N,0.0002,N,0.0013,N
서울특별시,202111,0.0101,N,0.0122,N,N,0.0007,N,0.0091,N,0.0024,N,0.2994,N,0.0001,N,0.0017,N
부산광역시,202111,0.0104,N,0.0065,N,N,0.0037,N,0.0335,Y,0.0042,Y,0.5604,N,0.0001,N,0.0052,Y
대구광역시,202111,0.0068,N,0.0144,N,N,0.0011,N,0.0123,N,0.0016,N,0.3424,N,0.0004,N,0.0016,N
인천광역시,202111,0.0071,N,0.0058,N,N,0.0004,N,0.0058,N,0.0008,N,0.1448,N,0.0002,N,0.0012,N
광주광역시,202111,0.0031,N,0.0022,N,N,0.0001,N,0.0115,N,0.0002,N,0.1686,N,0.0001,N,0.0007,N
대전광역시,202111,0.0071,N,0.0064,N,N,0.0006,N,0.0099,N,0.0004,N,0.2395,N,0.0003,N,0.0011,N
울산광역시,202111,0.0047,N,0.0056,N,N,0.0007,N,0.0135,N,0.0009,N,0.2468,N,0.0002,N,0.002,N
세종특별자치시,202111,0.0073,N,0.0126,N,N,0.0012,N,0.0242,N,0.0017,N,0.5005,N,0.0005,N,0.0021,N
경기도,202111,0.0267,Y,0.0132,N,N,0.0013,N,0.0114,N,0.003,N,0.2818,N,0.0004,N,0.0019,N
강원도,202111,0.018,Y,0.0096,N,N,0.0007,N,0.0093,N,0.0017,N,0.3086,N,0.0003,N,0.0016,N
충청북도,202111,0.0037,N,0.0048,N,N,0.0006,N,0.0054,N,0.0008,N,0.1743,N,0.0003,N,0.0006,N
충청남도,202111,0.0062,N,0.019,N,N,0.001,N,0.0327,Y,0.0025,N,1.0483,Y,0.0016,Y,0.0029,N
전라북도,202111,0.0089,N,0.0111,N,N,0.0005,N,0.0164,N,0.002,N,0.3699,N,0.0004,N,0.0011,N
전라남도,202111,0.0039,N,0.0023,N,N,0.0023,N,0.0051,N,0.0005,N,0.2783,N,0.0004,N,0.0015,N
경상북도,202111,0.0129,N,0.0122,N,N,0.0047,Y,0.0257,N,0.0024,N,0.403,N,0.0007,N,0.0055,Y
경상남도,202111,0.003,N,0.0022,N,N,0.0011,N,0.0078,N,0.0006,N,0.1389,N,0.0001,N,0.0012,N
서울특별시,202112,0.03,Y,0.0208,N,N,0.0016,N,0.0203,N,0.0047,Y,0.8403,Y,0.0005,N,0.0039,Y
부산광역시,202112,0.0196,Y,0.0136,N,N,0.0071,Y,0.0357,Y,0.0018,N,0.6896,Y,0.0003,N,0.0076,Y
대구광역시,202112,0.0275,Y,0.0136,N,N,0.0083,Y,0.0295,N,0.0002,N,0.7052,Y,0.0004,N,0.0078,Y
인천광역시,202112,0.0236,Y,0.0174,N,N,0.0028,N,0.0262,N,0.004,N,0.5956,Y,0.0009,Y,0.005,Y
광주광역시,202112,0.0126,N,0.0122,N,N,0.0042,N,0.0416,Y,0.0021,N,0.6549,Y,0.0006,N,0.0024,N
대전광역시,202112,0.0258,Y,0.0184,N,N,0.0004,N,0.0386,Y,0.002,N,0.813,Y,0.0004,N,0.0002,N
울산광역시,202112,0.0109,N,0.0147,N,N,0.0026,N,0.0238,N,0.0024,N,0.3858,N,0.0004,N,0.0022,N
세종특별자치시,202112,0.0186,Y,0.0143,N,N,0.0018,N,0.0193,N,0.0026,N,0.4328,N,0.0007,N,0.0033,N
경기도,202112,0.0403,Y,0.0333,N,Y,0.0046,Y,0.0357,Y,0.0064,Y,0.8171,Y,0.0017,Y,0.0071,Y
강원도,202112,0.013,N,0.0133,N,N,0.0011,N,0.0358,Y,0.0026,N,0.417,N,0.0005,N,0.003,N
충청북도,202112,0.0224,Y,0.0139,N,N,0.0083,Y,0.0153,N,0.0027,N,0.5262,N,0.0001,N,0.0026,N
충청남도,202112,0.0258,Y,0.0354,N,Y,0.0026,N,0.0467,Y,0.0088,Y,0.95,Y,0.0006,N,0.0062,Y
전라북도,202112,0.0133,N,0.0127,N,N,0.0013,N,0.0153,N,0.0021,N,0.2912,N,0.0005,N,0.0018,N
전라남도,202112,0.0138,N,0.0158,N,N,0.0095,Y,0.007,N,0.002,N,0.6396,Y,0.0004,N,0.0045,Y
경상북도,202112,0.0227,Y,0.0485,N,Y,0.0087,Y,0.0785,Y,0.0139,Y,0.8256,Y,0.0015,Y,0.0048,Y
경상남도,202112,0.0098,N,0.0088,N,N,0.002,N,0.0164,N,0.0014,N,0.3176,N,0.0004,N,0.002,N
서울특별시,202201,0.0133,N,0.0292,N,Y,0.0012,N,0.0203,N,0.0066,Y,0.5631,N,0.0006,N,0.0025,N
부산광역시,202201,0.0144,N,0.0124,N,N,0.0065,Y,0.0393,Y,0.005,Y,0.6743,Y,0.0002,N,0.0068,Y
대구광역시,202201,0.0116,N,0.0118,N,N,0.0027,N,0.0152,N,0.0021,N,0.3226,N,0.0002,N,0.0022,N
인천광역시,202201,0.0074,N,0.015,N,N,0.0012,N,0.0128,N,0.0037,N,0.3108,N,0.0004,N,0.0019,N
광주광역시,202201,0.0039,N,0.01,N,N,0.0003,N,0.02,N,0.0047,Y,0.3982,N,0.0001,N,0.0008,N
대전광역시,202201,0.0121,N,0.0193,N,N,0.0014,N,0.0314,Y,0.0032,N,0.8293,Y,0.0004,N,0.0016,N
울산광역시,202201,0.0081,N,0.0128,N,N,0.0004,N,0.0162,N,0.0025,N,0.3168,N,0.0005,N,0.0013,N
세종특별자치시,202201,0.0077,N,0.0168,N,N,0.0013,N,0.0184,N,0.0033,N,0.5951,Y,0.0004,N,0.0021,N
경기도,202201,0.0336,Y,0.0329,N,Y,0.0024,N,0.0217,N,0.0061,Y,0.5923,Y,0.0013,Y,0.0041,Y
강원도,202201,0.005,N,0.0192,N,N,0.0007,N,0.0194,N,0.0102,Y,0.4123,N,0.0004,N,0.002,N
충청북도,202201,0.0086,N,0.014,N,N,0.0016,N,0.014,N,0.0028,N,0.3924,N,0.0004,N,0.0014,N
충청남도,202201,0.0124,N,0.0255,N,Y,0.0008,N,0.0316,Y,0.004,N,1.0611,Y,0.0009,Y,0.0043,Y
전라북도,202201,0.0087,N,0.0138,N,N,0.0011,N,0.0119,N,0.0028,N,0.2869,N,0.0004,N,0.0016,N
전라남도,202201,0.0081,N,0.0081,N,N,0.0022,N,0.0317,Y,0.0021,N,0.4836,N,0.0004,N,0.002,N
경상북도,202201,0.0189,Y,0.0263,N,Y,0.0088,Y,0.057,Y,0.0079,Y,0.7811,Y,0.0012,Y,0.0082,Y
경상남도,202201,0.0049,N,0.0076,N,N,0.0014,N,0.0183,N,0.0012,N,0.2929,N,0.0003,N,0.0015,N
서울특별시,202202,0.0223,Y,0.0326,N,Y,0.0019,N,0.0208,N,0.0063,Y,0.6293,Y,0.0007,N,0.0029,N
부산광역시,202202,0.0169,Y,0.0184,N,N,0.003,N,0.0366,Y,0.0054,Y,0.6696,Y,0.0005,N,0.0045,Y
대구광역시,202202,0.0136,N,0.0102,N,N,0.0033,N,0.0166,N,0.0008,N,0.3228,N,0.0039,Y,0.0022,N
인천광역시,202202,0.0179,Y,0.018,N,N,0.0025,N,0.0164,N,0.004,N,0.3664,N,0.0007,N,0.003,N
광주광역시,202202,0.0051,N,0.0131,N,N,0.0008,N,0.0241,N,0.0024,N,0.4491,N,0.0008,N,0.0009,N
대전광역시,202202,0.0164,Y,0.0179,N,N,0.002,N,0.027,N,0.0022,N,0.6972,Y,0.0006,N,0.0024,N
울산광역시,202202,0.0123,N,0.0246,N,Y,0.0027,N,0.0305,N,0.0068,Y,0.6926,Y,0.0008,N,0.0025,N
세종특별자치시,202202,0.0124,N,0.0153,N,N,0.0017,N,0.0185,N,0.0029,N,0.6502,Y,0.0004,N,0.0027,N
경기도,202202,0.0364,Y,0.0363,N,Y,0.0033,N,0.0237,N,0.0053,Y,0.6131,Y,0.0011,Y,0.0045,Y
강원도,202202,0.0084,N,0.0222,N,Y,0.0012,N,0.0344,Y,0.0101,Y,0.585,Y,0.0005,N,0.003,N
충청북도,202202,0.0115,N,0.0158,N,N,0.0067,Y,0.0165,N,0.0026,N,0.5009,N,0.0006,N,0.0019,N
충청남도,202202,0.017,Y,0.0314,N,Y,0.0016,N,0.0241,N,0.0047,Y,0.666,Y,0.0004,N,0.0032,N
전라북도,202202,0.0103,N,0.0147,N,N,0.0013,N,0.0156,N,0.0026,N,0.3104,N,0.0004,N,0.0018,N
전라남도,202202,0.0129,N,0.0131,N,N,0.007,Y,0.0715,Y,0.0018,N,1.6645,Y,0.0007,N,0.0038,Y
경상북도,202202,0.0217,Y,0.0271,N,Y,0.0301,Y,0.0667,Y,0.0048,Y,1.0975,Y,0.0007,N,0.0089,Y
경상남도,202202,0.0086,N,0.0098,N,N,0.003,N,0.0154,N,0.0015,N,0.3689,N,0.0004,N,0.0022,N
서울특별시,202203,0.0332,Y,0.0222,N,Y,0.0031,N,0.032,Y,0.0041,N,0.9575,Y,0.0008,N,0.0043,Y
부산광역시,202203,0.0188,Y,0.0144,N,N,0.0108,Y,0.0446,Y,0.006,Y,1.0181,Y,0.0002,N,0.0109,Y
대구광역시,202203,0.0105,N,0.0072,N,N,0.0021,N,0.0186,N,0.004,N,0.435,N,0.0006,N,0.0029,N
인천광역시,202203,0.0272,Y,0.0149,N,N,0.0037,N,0.0238,N,0.0037,N,0.5437,N,0.0005,N,0.0038,Y
광주광역시,202203,0.0071,N,0.0085,N,N,0.001,N,0.0296,N,0.0014,N,0.7056,Y,0.0006,N,0.002,N
대전광역시,202203,0.0169,Y,0.0214,N,N,0.0036,N,0.0384,Y,0.002,N,1.0093,Y,0.0002,N,0.0036,Y
울산광역시,202203,0.0149,N,0.0299,N,Y,0.0041,Y,0.0414,Y,0.0056,Y,0.928,Y,0.0016,Y,0.0032,N
세종특별자치시,202203,0.0096,N,0.0135,N,N,0.0021,N,0.0215,N,0.0023,N,0.7444,Y,0.0003,N,0.0022,N
경기도,202203,0.0471,Y,0.0316,N,Y,0.0043,Y,0.0271,N,0.0061,Y,0.8866,Y,0.0008,N,0.0051,Y
강원도,202203,0.0098,N,0.0186,N,N,0.0022,N,0.0422,Y,0.0089,Y,0.9753,Y,0.0004,N,0.0032,N
충청북도,202203,0.0111,N,0.0157,N,N,0.0075,Y,0.0243,N,0.0028,N,0.8016,Y,0.0008,N,0.0023,N
충청남도,202203,0.013,N,0.0207,N,N,0.0017,N,0.0302,N,0.0045,Y,0.8826,Y,0.0004,N,0.0025,N
전라북도,202203,0.0108,N,0.0119,N,N,0.0018,N,0.0232,N,0.0021,N,0.5218,N,0.0003,N,0.0023,N
전라남도,202203,0.0128,N,0.013,N,N,0.0129,Y,0.0808,Y,0.0011,N,1.6948,Y,0.0008,N,0.0048,Y
경상북도,202203,0.0127,N,0.0283,N,Y,0.0235,Y,0.072,Y,0.0072,Y,0.8682,Y,0.001,Y,0.0068,Y
경상남도,202203,0.0114,N,0.0096,N,N,0.0068,Y,0.033,Y,0.0016,N,0.5479,N,0.0004,N,0.0067,Y
서울특별시,202204,0.0116,N,0.0089,N,N,0.0007,N,0.0108,N,0.0035,N,0.3747,N,0.0001,N,0.0007,N
부산광역시,202204,0.0103,N,0.0081,N,N,0.0053,Y,0.0213,N,0.0017,N,0.4327,N,0.0001,N,0.0056,Y
대구광역시,202204,0.0115,N,0.0133,N,N,0.0026,N,0.023,N,0.0014,N,0.4587,N,0.0003,N,0.0026,N
인천광역시,202204,0.0072,N,0.0061,N,N,0.0013,N,0.0095,N,0.0015,N,0.2734,N,0.0002,N,0.0017,N
광주광역시,202204,0.0034,N,0.0033,N,N,0.0003,N,0.0179,N,0.0017,N,0.3528,N,0.0003,N,0.0009,N
대전광역시,202204,0.0058,N,0.008,N,N,0.0009,N,0.0114,N,0.0028,N,0.3189,N,0.0001,N,0.0012,N
울산광역시,202204,0.0107,N,0.0191,N,N,0.0016,N,0.0181,N,0.0044,Y,0.3284,N,0.0011,Y,0.0011,N
세종특별자치시,202204,0.0053,N,0.0097,N,N,0.0012,N,0.0128,N,0.004,N,0.4436,N,0.0002,N,0.0009,N
경기도,202204,0.016,Y,0.011,N,N,0.0016,N,0.0104,N,0.0023,N,0.3728,N,0.0003,N,0.0016,N
강원도,202204,0.0038,N,0.0052,N,N,0.0003,N,0.053,Y,0.001,N,0.4735,N,0.0001,N,0.0019,N
충청북도,202204,0.0044,N,0.0061,N,N,0.0152,Y,0.012,N,0.0014,N,0.2855,N,0.0003,N,0.0015,N
충청남도,202204,0.0081,N,0.0156,N,N,0.0013,N,0.02,N,0.004,N,0.7797,Y,0.0003,N,0.0023,N
전라북도,202204,0.0082,N,0.0068,N,N,0.001,N,0.0106,N,0.0021,N,0.2555,N,0.0002,N,0.0013,N
전라남도,202204,0.006,N,0.0062,N,N,0.0034,N,0.0359,Y,0.001,N,0.8605,Y,0.0003,N,0.0024,N
경상북도,202204,0.0108,N,0.0235,N,Y,0.0087,Y,0.1058,Y,0.0029,N,0.7902,Y,0.0008,N,0.0057,Y
경상남도,202204,0.0073,N,0.0056,N,N,0.0044,Y,0.0492,Y,0.0012,N,0.4888,N,0.0002,N,0.0031,N
서울특별시,202205,0.0177,Y,0.014,N,N,0.0014,N,0.0206,N,0.0067,Y,0.6491,Y,0.0003,N,0.0026,N
부산광역시,202205,0.0148,N,0.0221,N,N,0.0041,Y,0.0279,N,0.0069,Y,0.4589,N,0.0009,Y,0.0048,Y
대구광역시,202205,0.0081,N,0.0287,N,Y,0.0003,N,0.0191,N,0.005,Y,0.3814,N,0.0006,N,0.0002,N
인천광역시,202205,0.0105,N,0.0156,N,N,0.0015,N,0.0143,N,0.0047,Y,0.4427,N,0.0004,N,0.0025,N
광주광역시,202205,0.0064,N,0.0133,N,N,0.0013,N,0.0219,N,0.0025,N,0.4706,N,0.0006,N,0.001,N
대전광역시,202205,0.0096,N,0.0119,N,N,0.0013,N,0.0171,N,0.0025,N,0.4483,N,0.0002,N,0.0009,N
울산광역시,202205,0.019,Y,0.0309,N,Y,0.0045,Y,0.035,Y,0.0076,Y,0.6762,Y,0.0016,Y,0.003,N
세종특별자치시,202205,0.0066,N,0.0086,N,N,0.0013,N,0.0139,N,0.002,N,0.5305,N,0.0002,N,0.0019,N
경기도,202205,0.0302,Y,0.0181,N,N,0.0024,N,0.0131,N,0.0055,Y,0.4989,N,0.0006,N,0.0026,N
강원도,202205,0.0044,N,0.0094,N,N,0.0013,N,0.0166,N,0.0044,Y,0.3813,N,0.0002,N,0.0014,N
충청북도,202205,0.0085,N,0.0099,N,N,0.0064,Y,0.0146,N,0.0014,N,0.39,N,0.0004,N,0.0012,N
충청남도,202205,0.0123,N,0.0191,N,N,0.0014,N,0.0216,N,0.0029,N,1.0043,Y,0.0005,N,0.0024,N
전라북도,202205,0.0111,N,0.0148,N,N,0.0015,N,0.0176,N,0.0034,N,0.4195,N,0.0004,N,0.0021,N
전라남도,202205,0.0092,N,0.0135,N,N,0.006,Y,0.0657,Y,0.0175,Y,1.1959,Y,0.0006,N,0.004,Y
경상북도,202205,0.0102,N,0.0233,N,Y,0.0136,Y,0.0758,Y,0.0075,Y,0.617,Y,0.0009,Y,0.0031,N
경상남도,202205,0.0108,N,0.0146,N,N,0.0059,Y,0.0712,Y,0.0048,Y,0.5388,N,0.0008,N,0.0086,Y
서울특별시,202206,0.0112,N,0.0036,N,N,0.0008,N,0.0087,N,0.0005,N,0.326,N,0.0001,N,0.0011,N
부산광역시,202206,0.0106,N,0.0164,N,N,0.0025,N,0.0171,N,0.0054,Y,0.2453,N,0.001,Y,0.0026,N
대구광역시,202206,0.0078,N,0.0197,N,N,0.0007,N,0.0124,N,0.0015,N,0.2521,N,0.0005,N,0.0018,N
인천광역시,202206,0.0095,N,0.004,N,N,0.0018,N,0.0115,N,0.0007,N,0.2601,N,0.0001,N,0.0026,N
광주광역시,202206,0.0052,N,0.0046,N,N,0.0002,N,0.0109,N,0.0005,N,0.2236,N,0.0003,N,0.0007,N
대전광역시,202206,0.0059,N,0.0037,N,N,0.0012,N,0.0089,N,0.0004,N,0.2134,N,0.0005,N,0.0018,N
울산광역시,202206,0.0099,N,0.0214,N,N,0.0021,N,0.0238,N,0.0037,N,0.2506,N,0.0018,Y,0.001,N
세종특별자치시,202206,0.0066,N,0.0058,N,N,0.0015,N,0.011,N,0.0005,N,0.3105,N,0.0003,N,0.0018,N
경기도,202206,0.0216,Y,0.0079,N,N,0.0018,N,0.009,N,0.0017,N,0.2556,N,0.0003,N,0.002,N
강원도,202206,0.0041,N,0.004,N,N,0.0007,N,0.0195,N,0.0025,N,0.2316,N,0.0001,N,0.0015,N
충청북도,202206,0.0057,N,0.004,N,N,0.0212,Y,0.0123,N,0.001,N,0.1924,N,0.0002,N,0.0009,N
충청남도,202206,0.0144,N,0.0086,N,N,0.0011,N,0.0191,N,0.001,N,0.6783,Y,0.0007,N,0.0028,N
전라북도,202206,0.0085,N,0.0043,N,N,0.001,N,0.0076,N,0.0007,N,0.1798,N,0.0001,N,0.0017,N
전라남도,202206,0.005,N,0.0052,N,N,0.003,N,0.019,N,0.0007,N,0.3263,N,0.0003,N,0.0016,N
경상북도,202206,0.0087,N,0.0224,N,Y,0.0064,Y,0.0778,Y,0.0014,N,0.4426,N,0.0008,N,0.0033,N
경상남도,202206,0.0056,N,0.0066,N,N,0.0022,N,0.0343,Y,0.0011,N,0.2174,N,0.0004,N,0.0019,N
서울특별시,202207,0.0156,N,0.0105,N,N,0.0012,N,0.0086,N,0.0025,N,0.2793,N,0.0003,N,0.0017,N
부산광역시,202207,0.0141,N,0.0153,N,N,0.0056,Y,0.0301,N,0.0053,Y,0.4146,N,0.0007,N,0.0059,Y
대구광역시,202207,0.0071,N,0.0151,N,N,0.0018,N,0.0096,N,0.0004,N,0.2408,N,0.0006,N,0.0007,N
인천광역시,202207,0.0078,N,0.0082,N,N,0.0015,N,0.0104,N,0.003,N,0.2126,N,0.0002,N,0.0017,N
광주광역시,202207,0.003,N,0.0028,N,N,0.0028,N,0.0116,N,0.0002,N,0.1829,N,0.0006,N,0.0002,N
대전광역시,202207,0.0044,N,0.013,N,N,0.0009,N,0.0079,N,0.0012,N,0.1807,N,0.0001,N,0.0012,N
울산광역시,202207,0.0203,Y,0.052,N,Y,0.0036,N,0.0344,Y,0.014,Y,0.3615,N,0.0038,Y,0.0013,N
세종특별자치시,202207,0.0034,N,0.0059,N,N,0.0011,N,0.006,N,0.002,N,0.1386,N,0.0002,N,0.001,N
경기도,202207,0.0104,N,0.0083,N,N,0.0016,N,0.0093,N,0.0024,N,0.1999,N,0.0003,N,0.0015,N
강원도,202207,0.0052,N,0.0073,N,N,0.0012,N,0.0133,N,0.0017,N,0.2379,N,0.0003,N,0.0013,N
충청북도,202207,0.016,Y,0.0168,N,N,0.009,Y,0.0084,N,0.0012,N,0.1538,N,0.0005,N,0.0006,N
충청남도,202207,0.0091,N,0.0085,N,N,0.0009,N,0.0128,N,0.005,Y,0.3554,N,0.0006,N,0.0019,N
전라북도,202207,0.0068,N,0.0077,N,N,0.0007,N,0.0055,N,0.003,N,0.0955,N,0.0001,N,0.0003,N
전라남도,202207,0.006,N,0.0048,N,N,0.0026,N,0.0228,N,0.0017,N,0.3208,N,0.0002,N,0.0017,N
경상북도,202207,0.0154,N,0.0189,N,N,0.0072,Y,0.047,Y,0.0024,N,0.5686,N,0.0006,N,0.0039,Y
경상남도,202207,0.0063,N,0.0061,N,N,0.0028,N,0.0342,Y,0.0017,N,0.2385,N,0.0004,N,0.002,N
서울특별시,202208,0.015,N,0.0179,N,N,0.0009,N,0.0088,N,0.0113,Y,0.2816,N,0.0002,N,0.0015,N
부산광역시,202208,0.0115,N,0.0041,N,N,0.0057,Y,0.0431,Y,0.0065,Y,0.4936,N,0.0001,N,0.0055,Y
대구광역시,202208,0.0061,N,0.0071,N,N,0.0015,N,0.0127,N,0.0009,N,0.1723,N,0.0006,N,0.0041,Y
인천광역시,202208,0.0072,N,0.0109,N,N,0.0015,N,0.0082,N,0.0056,Y,0.1719,N,0.0002,N,0.002,N
광주광역시,202208,0.0009,N,0.0004,N,N,0.0001,N,0.0092,N,0.0052,N,0.112,N,0.0006,N,0.0015,N
대전광역시,202208,0.0037,N,0.0063,N,N,0.0007,N,0.005,N,0.0007,N,0.1142,N,0.0006,N,0.0008,N
울산광역시,202208,0.0194,Y,0.0613,N,Y,0.0056,Y,0.0261,N,0.0223,Y,0.3545,N,0.0042,Y,0.0026,N
세종특별자치시,202208,0.0029,N,0.005,N,N,0.0005,N,0.0039,N,0.0034,N,0.1091,N,0.0001,N,0.0002,N
경기도,202208,0.0295,Y,0.0161,N,N,0.0018,N,0.0114,N,0.0049,Y,0.2175,N,0.0006,N,0.0022,N
강원도,202208,0.0055,N,0.0108,N,N,0.0008,N,0.0103,N,0.0119,Y,0.1752,N,0.0002,N,0.0016,N
충청북도,202208,0.0084,N,0.0052,N,N,0.0022,N,0.004,N,0.0011,N,0.1072,N,0.0008,N,0.0006,N
충청남도,202208,0.0045,N,0.0046,N,N,0.0006,N,0.0075,N,0.0035,N,0.1925,N,0.0006,N,0.0014,N
전라북도,202208,0.0067,N,0.0043,N,N,0.0006,N,0.0052,N,0.0032,N,0.0886,N,0.0002,N,0.0007,N
전라남도,202208,0.0036,N,0.002,N,N,0.002,N,0.0181,N,0.0005,N,0.1802,N,0.0001,N,0.0009,N
경상북도,202208,0.0119,N,0.0276,N,Y,0.0042,Y,0.0421,Y,0.0021,N,0.3953,N,0.0009,Y,0.0032,N
경상남도,202208,0.004,N,0.003,N,N,0.0038,Y,0.0235,N,0.0006,N,0.2333,N,0.0002,N,0.0048,Y
서울특별시,202209,0.0153,N,0.0084,N,N,0.0009,N,0.0117,N,0.0022,N,0.4145,N,0.0002,N,0.0015,N
부산광역시,202209,0.0078,N,0.02,N,N,0.0014,N,0.0025,N,0.0047,Y,0.1871,N,0.0012,Y,0.0029,N
대구광역시,202209,0.0065,N,0.0153,N,N,0.0016,N,0.0086,N,0.0035,N,0.2192,N,0.0006,N,0.0032,N
인천광역시,202209,0.0089,N,0.0104,N,N,0.0013,N,0.0099,N,0.0033,N,0.3026,N,0.0002,N,0.0017,N
광주광역시,202209,0.0046,N,0.007,N,N,0.0011,N,0.0152,N,0.0004,N,0.2529,N,0.0006,N,0.0012,N
대전광역시,202209,0.0085,N,0.0099,N,N,0.0003,N,0.0077,N,0.0024,N,0.235,N,0.0001,N,0.0014,N
울산광역시,202209,0.0168,Y,0.0317,N,Y,0.004,Y,0.0458,Y,0.0112,Y,0.5067,N,0.0021,Y,0.0014,N
세종특별자치시,202209,0.0069,N,0.0069,N,N,0.0009,N,0.0069,N,0.0022,N,0.2089,N,0.0002,N,0.0011,N
경기도,202209,0.0196,Y,0.0135,N,N,0.0045,Y,0.0141,N,0.003,N,0.3463,N,0.0007,N,0.0022,N
강원도,202209,0.001,N,0.0132,N,N,0.0005,N,0.0074,N,0.0065,Y,0.1976,N,0.0002,N,0.0008,N
충청북도,202209,0.0074,N,0.0106,N,N,0.027,Y,0.0194,N,0.0014,N,0.1939,N,0.001,Y,0.0008,N
충청남도,202209,0.011,N,0.0149,N,N,0.0105,Y,0.025,N,0.0027,N,0.5138,N,0.0003,N,0.0028,N
전라북도,202209,0.0084,N,0.0056,N,N,0.0006,N,0.0049,N,0.0019,N,0.1192,N,0.0002,N,0.0011,N
전라남도,202209,0.0083,N,0.0093,N,N,0.0045,Y,0.0344,Y,0.0025,N,0.6824,Y,0.0004,N,0.0032,N
경상북도,202209,0.01,N,0.02,N,N,0.0087,Y,0.0613,Y,0.0043,Y,0.5258,N,0.0009,Y,0.0043,Y
경상남도,202209,0.0078,N,0.0116,N,N,0.0019,N,0.0191,N,0.0032,N,0.2916,N,0.0003,N,0.0016,N
서울특별시,202210,0.0182,Y,0.0132,N,N,0.0009,N,0.0131,N,0.0031,N,0.5196,N,0.0004,N,0.0025,N
부산광역시,202210,0.0121,N,0.0137,N,N,0.0032,N,0.0197,N,0.0065,Y,0.3733,N,0.0005,N,0.0028,N
대구광역시,202210,0.0118,N,0.0117,N,N,0.002,N,0.0142,N,0.0018,N,0.2821,N,0.0005,N,0.0022,N
인천광역시,202210,0.0113,N,0.0093,N,N,0.0017,N,0.0123,N,0.0025,N,0.3022,N,0.0003,N,0.0027,N
광주광역시,202210,0.0056,N,0.0049,N,N,0.0001,N,0.0211,N,0.0044,N,0.3611,N,0.0005,N,0.0027,N
대전광역시,202210,0.0158,Y,0.0124,N,N,0.0024,N,0.0152,N,0.005,Y,0.3895,N,0.0003,N,0.005,Y
