STD_YYYYMM,SIDO,비염환자수,아토피환자수,천식환자수,평균기온,평균상대습도,평균증기압,평균최고기온,평균최저기온,평균풍속,AVG_PM10,PM10_BAD,PM10_80BAD,AVG_PM2.5,PM2_BAD,PM2_35BAD,AVG_아황산,아황산_0.05BAD,아황산_BAD,AVG_이산화,이산화_0.06BAD,이산화_0.03BAD,이산화_BAD,AVG_일산화,일산화_9BAD,일산화_BAD,차량수,AVG_구리,구리_BAD,AVG_납,납_0.5BAD,납_BAD,AVG_니켈,니켈_BAD,AVG_망간,망간_BAD,AVG_비소,비소_BAD,AVG_철,철_BAD,AVG_카드뮴,카드뮴_BAD,AVG_크롬,크롬_BAD
201903,세종특별자치시,23042,1020,2267,7.8,59.2,6.2,13.7,2.5,2.4,71.0,Y,N,47.0,Y,Y,0.003,N,N,0.022,N,N,Y,0.6,N,Y,153041.0,0.0148,N,0.0254,N,N,0.0031,N,0.0357,N,0.0045,N,0.7837,N,0.0008,N,0.0033,N
201904,세종특별자치시,22343,1075,2242,12.2,61.8,8.8,17.9,6.8,2.1,40.0,N,N,19.0,N,N,0.003,N,N,0.018,N,N,N,0.4,N,N,154037.0,0.0132,N,0.0152,N,N,0.0029,N,0.0299,N,0.0024,N,0.6185,N,0.0006,N,0.0024,N
201905,세종특별자치시,17008,1209,2291,18.7,57.2,11.8,25.2,12.4,2.1,50.0,Y,N,25.0,Y,N,0.004,N,N,0.018,N,N,N,0.5,N,Y,154911.0,0.0216,N,0.025,N,N,0.0056,N,0.045,N,0.0041,N,1.1122,N,0.0009,N,0.0048,N
201906,세종특별자치시,12274,952,1597,21.4,74.1,18.3,26.5,17.0,1.7,34.0,N,N,20.0,N,N,0.003,N,N,0.015,N,N,N,0.5,N,Y,156082.0,0.0143,N,0.0179,N,N,0.0038,N,0.0249,N,0.008,N,0.5729,N,0.0013,N,0.0024,N
201907,세종특별자치시,13251,1240,1689,24.8,80.6,25.0,28.8,21.6,2.0,23.0,N,N,14.0,N,N,0.003,N,N,0.012,N,N,N,0.4,N,N,157498.0,0.0096,N,0.0103,N,N,0.0027,N,0.0186,N,0.0021,N,0.3136,N,0.0005,N,0.0022,N
201908,세종특별자치시,14230,1190,1479,26.3,78.6,26.6,30.8,22.8,1.8,27.0,N,N,16.0,N,N,0.003,N,N,0.013,N,N,N,0.5,N,Y,158650.0,0.0098,N,0.0114,N,N,0.0036,N,0.0161,N,0.0051,N,0.3097,N,0.0006,N,0.0023,N
201909,세종특별자치시,24922,1141,2480,22.0,80.5,21.3,26.5,18.5,1.8,23.0,N,N,12.0,N,N,0.003,N,N,0.015,N,N,N,0.4,N,N,159691.0,0.0079,N,0.0098,N,N,0.0032,N,0.0155,N,0.0019,N,0.2557,N,0.0004,N,0.0021,N
201910,세종특별자치시,21917,1095,2470,16.2,73.5,13.7,21.5,11.8,1.9,32.0,N,N,17.0,N,N,0.003,N,N,0.019,N,N,Y,0.5,N,Y,161210.0,0.0163,N,0.0179,N,N,0.0044,N,0.0284,N,0.0048,N,0.5419,N,0.0007,N,0.0032,N
201911,세종특별자치시,20517,1054,2555,9.3,67.5,8.2,15.3,4.3,1.9,45.0,Y,N,26.0,Y,N,0.003,N,N,0.026,N,N,Y,0.5,N,Y,162354.0,0.0147,N,0.0236,N,N,0.003,N,0.026,N,0.0058,N,0.6343,N,0.0008,N,0.0031,N
201912,세종특별자치시,22302,991,2383,3.4,64.4,5.2,8.3,-0.9,2.0,46.0,Y,N,32.0,Y,N,0.003,N,N,0.029,N,N,Y,0.6,N,Y,163339.0,0.0211,N,0.029,N,N,0.0043,N,0.0378,N,0.0035,N,0.733,N,0.0011,N,0.0048,N
202001,세종특별자치시,19726,1016,1902,3.3,66.6,5.3,7.9,-0.4,2.0,47.0,Y,N,31.0,Y,N,0.003,N,N,0.027,N,N,Y,0.7,N,Y,164499.0,0.0138,N,0.0236,N,N,0.0027,N,0.0239,N,0.0038,N,0.4982,N,0.0007,N,0.0031,N
202002,세종특별자치시,10811,1041,1067,4.1,66.0,5.7,9.3,-0.5,2.1,43.0,Y,N,28.0,Y,N,0.003,N,N,0.024,N,N,Y,0.5,N,Y,165486.0,0.0398,Y,0.0364,N,Y,0.0084,Y,0.0897,Y,0.0139,Y,1.1343,Y,0.001,N,0.0064,Y
202003,세종특별자치시,7173,1212,744,8.3,59.5,6.5,14.2,2.7,2.4,47.0,Y,N,23.0,Y,N,0.003,N,N,0.019,N,N,Y,0.4,N,N,166449.0,0.0298,Y,0.027,N,Y,0.0042,Y,0.0757,Y,0.0107,Y,1.5957,Y,0.0012,Y,0.0038,Y
202004,세종특별자치시,8454,1576,591,10.8,48.0,6.0,17.9,4.3,1.9,44.0,Y,N,18.0,N,N,0.003,N,N,0.014,N,N,N,0.4,N,N,166957.0,0.0444,Y,0.0523,N,Y,0.0091,Y,0.1618,Y,0.0099,Y,2.3899,Y,0.0026,Y,0.0065,Y
202005,세종특별자치시,14168,1579,798,18.2,67.0,13.4,24.0,13.0,1.5,34.0,N,N,14.0,N,N,0.003,N,N,0.012,N,N,N,0.5,N,Y,167232.0,0.037,Y,0.1333,N,Y,0.0157,Y,0.1398,Y,0.0397,Y,3.3123,Y,0.0086,Y,0.0079,Y
202006,세종특별자치시,11431,1480,682,23.2,72.0,19.9,28.5,18.9,1.3,37.0,N,N,16.0,N,N,0.003,N,N,0.012,N,N,N,0.5,N,Y,167623.0,0.0327,Y,0.0457,N,Y,0.0169,Y,0.1311,Y,0.0224,Y,1.5381,Y,0.0017,Y,0.0053,Y
202007,세종특별자치시,9701,1391,633,23.2,82.0,23.2,27.1,20.1,1.3,17.0,N,N,9.0,N,N,0.002,N,N,0.01,N,N,N,0.5,N,Y,168535.0,0.013,N,0.0377,N,Y,0.0063,Y,0.1342,Y,0.0068,Y,0.9553,Y,0.0023,Y,0.0024,N
202008,세종특별자치시,10194,1482,633,26.8,83.0,28.9,31.0,23.9,1.4,20.0,N,N,11.0,N,N,0.003,N,N,0.009,N,N,N,0.4,N,N,169426.0,0.0429,Y,0.1804,N,Y,0.0039,Y,0.0174,N,0.0405,Y,0.2436,N,0.0098,Y,0.0014,N
202009,세종특별자치시,16327,1567,849,20.5,75.0,18.1,25.4,16.8,1.5,20.0,N,N,10.0,N,N,0.004,N,N,0.012,N,N,N,0.4,N,N,170144.0,0.0427,Y,0.1364,N,Y,0.0093,Y,0.089,Y,0.0379,Y,1.0421,Y,0.0117,Y,0.004,Y
202010,세종특별자치시,17891,1633,1055,13.4,67.0,10.2,19.8,8.2,1.2,35.0,N,N,20.0,N,N,0.004,N,N,0.02,N,N,Y,0.4,N,N,171791.0,0.0147,N,0.0246,N,Y,0.0048,Y,0.1138,Y,0.0081,Y,1.1504,Y,0.0001,N,0.0029,N
202011,세종특별자치시,16162,1535,1096,8.0,64.0,7.2,13.4,3.3,1.2,40.0,N,N,25.0,Y,N,0.004,N,N,0.024,N,N,Y,0.5,N,Y,173424.0,0.03,Y,0.0297,N,Y,0.004,Y,0.0818,Y,0.0088,Y,0.9415,Y,0.0009,Y,0.004,Y
202012,세종특별자치시,9084,1585,684,-0.1,60.0,3.8,5.0,-4.3,1.3,44.0,Y,N,28.0,Y,N,0.004,N,N,0.025,N,N,Y,0.6,N,Y,174742.0,0.0258,Y,0.0228,N,Y,0.0026,N,0.0475,Y,0.0019,N,0.6851,Y,0.0007,N,0.0039,Y
202101,세종특별자치시,7242,1455,532,-1.7,62.0,3.7,3.3,-6.6,1.3,45.0,Y,N,25.0,Y,N,0.004,N,N,0.025,N,N,Y,0.6,N,Y,176189.0,0.0389,Y,0.1037,N,Y,0.0052,Y,0.0835,Y,0.0245,Y,1.7367,Y,0.0068,Y,0.0043,Y
202102,세종특별자치시,8723,1491,524,3.2,53.0,4.2,9.0,-2.2,1.7,47.0,Y,N,27.0,Y,N,0.004,N,N,0.02,N,N,Y,0.5,N,Y,177219.0,0.0076,N,0.0133,N,N,0.0015,N,0.0097,N,0.0029,N,0.3369,N,0.0007,N,0.0017,N
202103,세종특별자치시,17283,1602,1072,8.8,61.0,6.5,15.1,3.2,1.4,67.0,Y,N,27.0,Y,N,0.004,N,N,0.02,N,N,Y,0.5,N,Y,178290.0,0.0096,N,0.019,N,N,0.0013,N,0.0159,N,0.0046,Y,0.5131,N,0.0006,N,0.0018,N
202104,세종특별자치시,16295,1687,903,13.9,50.0,7.5,20.1,8.1,1.7,42.0,Y,N,16.0,N,N,0.004,N,N,0.015,N,N,N,0.4,N,N,178762.0,0.0093,N,0.0101,N,N,0.002,N,0.0175,N,0.0029,N,0.6487,Y,0.0004,N,0.0019,N
202105,세종특별자치시,11611,1584,854,16.8,67.0,12.5,22.4,11.7,1.4,61.0,Y,N,16.0,N,N,0.003,N,N,0.012,N,N,N,0.4,N,N,179241.0,0.0086,N,0.0104,N,N,0.0011,N,0.0165,N,0.0022,N,0.5606,N,0.0004,N,0.002,N
202106,세종특별자치시,11069,1647,861,22.6,71.0,18.8,27.8,18.2,1.3,31.0,N,N,16.0,N,N,0.003,N,N,0.011,N,N,N,0.4,N,N,179849.0,0.0097,N,0.0098,N,N,0.0018,N,0.0181,N,0.0011,N,0.5508,N,0.0004,N,0.0026,N
202107,세종특별자치시,8828,1695,607,26.9,73.0,25.1,31.7,23.0,1.3,20.0,N,N,9.0,N,N,0.003,N,N,0.009,N,N,N,0.4,N,N,180692.0,0.0045,N,0.0037,N,N,0.0011,N,0.0059,N,0.0007,N,0.1606,N,0.0002,N,0.0011,N
202108,세종특별자치시,9943,1591,542,25.1,76.0,23.9,29.5,21.8,1.2,21.0,N,N,9.0,N,N,0.003,N,N,0.01,N,N,N,0.5,N,Y,181167.0,0.006,N,0.0051,N,N,0.0014,N,0.0089,N,0.0016,N,0.2548,N,0.0002,N,0.001,N
202109,세종특별자치시,19256,1698,884,21.8,75.0,19.3,26.4,18.2,1.6,16.0,N,N,7.0,N,N,0.003,N,N,0.01,N,N,N,0.5,N,Y,181795.0,0.0144,N,0.0097,N,N,0.0014,N,0.0119,N,0.002,N,0.3235,N,0.0003,N,0.0019,N
202110,세종특별자치시,18398,1616,1612,15.0,74.0,13.3,21.0,10.3,1.1,29.0,N,N,15.0,N,N,0.003,N,N,0.016,N,N,N,0.4,N,N,182919.0,0.0043,N,0.0041,N,N,0.0002,N,0.0055,N,0.0005,N,0.1949,N,0.0002,N,0.0005,N
202111,세종특별자치시,22207,1686,1698,8.2,71.0,7.7,14.3,3.3,1.1,44.0,Y,N,24.0,Y,N,0.003,N,N,0.021,N,N,Y,0.5,N,Y,183673.0,0.0073,N,0.0126,N,N,0.0012,N,0.0242,N,0.0017,N,0.5005,N,0.0005,N,0.0021,N
202112,세종특별자치시,11281,1743,974,1.2,66.0,4.7,6.4,-3.4,1.3,43.0,Y,N,26.0,Y,N,0.003,N,N,0.024,N,N,Y,0.6,N,Y,185042.0,0.0186,Y,0.0143,N,N,0.0018,N,0.0193,N,0.0026,N,0.4328,N,0.0007,N,0.0033,N
202201,세종특별자치시,13610,1871,1476,-1.4,55.0,3.0,4.2,-6.6,1.1,47.0,Y,N,30.0,Y,N,0.003,N,N,0.025,N,N,Y,0.7,N,Y,186619.0,0.0077,N,0.0168,N,N,0.0013,N,0.0184,N,0.0033,N,0.5951,Y,0.0004,N,0.0021,N
202202,세종특별자치시,14567,1534,782,-0.4,50.0,2.9,5.2,-5.6,1.5,43.0,Y,N,27.0,Y,N,0.003,N,N,0.02,N,N,Y,0.5,N,Y,187695.0,0.0124,N,0.0153,N,N,0.0017,N,0.0185,N,0.0029,N,0.6502,Y,0.0004,N,0.0027,N
202203,세종특별자치시,24201,1554,1083,7.7,60.0,6.4,13.9,1.9,1.4,46.0,Y,N,24.0,Y,N,0.003,N,N,0.018,N,N,N,0.4,N,N,188487.0,0.0096,N,0.0135,N,N,0.0021,N,0.0215,N,0.0023,N,0.7444,Y,0.0003,N,0.0022,N
202204,세종특별자치시,19753,1966,1243,14.2,55.0,8.7,21.6,7.7,1.4,40.0,N,N,17.0,N,N,0.003,N,N,0.015,N,N,N,0.4,N,N,189153.0,0.0053,N,0.0097,N,N,0.0012,N,0.0128,N,0.004,N,0.4436,N,0.0002,N,0.0009,N
202205,세종특별자치시,13053,1924,1239,18.4,52.0,10.5,25.3,11.7,1.5,31.0,N,N,14.0,N,N,0.003,N,N,0.011,N,N,N,0.4,N,N,189859.0,0.0066,N,0.0086,N,N,0.0013,N,0.0139,N,0.002,N,0.5305,N,0.0002,N,0.0019,N
202206,세종특별자치시,11607,1786,1520,23.3,69.0,19.5,28.7,19.0,1.6,22.0,N,N,10.0,N,N,0.003,N,N,0.009,N,N,N,0.3,N,N,190534.0,0.0066,N,0.0058,N,N,0.0015,N,0.011,N,0.0005,N,0.3105,N,0.0003,N,0.0018,N
202207,세종특별자치시,15709,1819,1476,26.4,79.0,26.8,30.9,22.9,1.2,24.0,N,N,12.0,N,N,0.002,N,N,0.009,N,N,N,0.4,N,N,191279.0,0.0034,N,0.0059,N,N,0.0011,N,0.006,N,0.002,N,0.1386,N,0.0002,N,0.001,N
202208,세종특별자치시,16729,1969,1363,25.3,82.0,26.5,29.2,22.3,1.3,18.0,N,N,8.0,N,N,0.003,N,N,0.009,N,N,N,0.4,N,N,191679.0,0.0029,N,0.005,N,N,0.0005,N,0.0039,N,0.0034,N,0.1091,N,0.0001,N,0.0002,N
202209,세종특별자치시,22561,1973,2002,21.8,71.0,18.2,27.2,17.3,1.5,21.0,N,N,10.0,N,N,0.003,N,N,0.012,N,N,N,0.4,N,N,192137.0,0.0069,N,0.0069,N,N,0.0009,N,0.0069,N,0.0022,N,0.2089,N,0.0002,N,0.0011,N
202210,세종특별자치시,21079,1800,1763,13.9,70.0,11.2,20.0,9.0,1.1,28.0,N,N,15.0,N,N,0.003,N,N,0.016,N,N,N,0.4,N,N,192577.0,0.0129,N,0.0093,N,N,0.0013,N,0.012,N,0.0052,Y,0.2864,N,0.0004,N,0.002,N
202211,세종특별자치시,19193,1671,1449,9.4,65.0,7.7,16.1,3.9,1.0,45.0,Y,N,25.0,Y,N,0.003,N,N,0.023,N,N,Y,0.5,N,Y,193235.0,0.0134,N,0.0119,N,N,0.0022,N,0.0208,N,0.0014,N,0.5092,N,0.0005,N,0.0029,N
202212,세종특별자치시,21345,1765,1528,-0.4,61.0,3.7,4.4,-4.7,2.2,40.0,N,N,23.0,Y,N,0.003,N,N,0.021,N,N,Y,0.6,N,Y,193711.0,0.0088,N,0.0115,N,N,0.0015,N,0.015,N,0.0023,N,0.3911,N,0.0005,N,0.0022,N
201501,경기도,494796,38143,69313,-1.9,62.6,3.5,3.7,-6.9,1.5,59.29,Y,N,30.25,Y,N,0.007,N,Y,0.032,N,Y,Y,0.729,N,Y,4718990.0,0.0399,Y,0.0657,N,Y,0.0063,Y,0.0458,Y,0.0064,Y,0.9157,Y,0.0029,Y,0.0059,Y
201502,경기도,544273,35155,72573,0.3,62.4,4.0,6.1,-4.7,1.7,89.65,Y,Y,36.5,Y,Y,0.006,N,Y,0.029,N,N,Y,0.7,N,Y,4733643.0,0.0574,Y,0.055,N,Y,0.0066,Y,0.0495,Y,0.0058,Y,1.347,Y,0.0015,Y,0.0066,Y
201503,경기도,651998,43520,83614,5.4,48.4,4.3,13.0,-1.5,2.0,79.77,Y,N,34.0,Y,N,0.006,N,Y,0.033,N,Y,Y,0.594,N,Y,4748569.0,0.0328,Y,0.0563,N,Y,0.0097,Y,0.0492,Y,0.0049,Y,1.2697,Y,0.0017,Y,0.0093,Y
201504,경기도,578358,40474,82131,12.5,58.8,8.0,19.4,6.3,1.9,51.1,Y,N,23.43,Y,N,0.005,N,Y,0.026,N,N,Y,0.474,N,Y,4765646.0,0.0414,Y,0.0538,N,Y,0.0072,Y,0.0439,Y,0.0063,Y,1.0,Y,0.002,Y,0.0066,Y
201505,경기도,443749,46821,70663,18.1,57.6,11.2,25.5,11.2,1.8,52.13,Y,N,23.62,Y,N,0.005,N,Y,0.025,N,N,Y,0.419,N,N,4781194.0,0.0434,Y,0.0349,N,Y,0.0105,Y,0.0491,Y,0.0023,N,1.1485,Y,0.001,Y,0.0124,Y
201506,경기도,280786,35729,43053,22.6,63.2,16.7,29.1,17.1,1.6,40.42,N,N,20.14,N,N,0.004,N,N,0.021,N,N,Y,0.403,N,N,4798729.0,0.0508,Y,0.034,N,Y,0.0058,Y,0.0308,Y,0.0016,N,0.7517,Y,0.0009,Y,0.0057,Y
201507,경기도,309930,45818,45976,24.9,73.8,22.9,29.7,21.1,1.7,34.52,N,N,18.29,N,N,0.004,N,N,0.017,N,N,N,0.36,N,N,4815936.0,0.0219,Y,0.0188,N,N,0.0042,Y,0.0251,N,0.0014,N,0.4376,N,0.0013,Y,0.0038,Y
201508,경기도,441790,47356,61489,25.2,75.0,23.7,30.9,21.1,1.4,38.27,N,N,21.71,Y,N,0.004,N,N,0.018,N,N,N,0.407,N,N,4830126.0,0.0208,Y,0.0345,N,Y,0.0056,Y,0.0287,N,0.0051,Y,0.6921,Y,0.0012,Y,0.0052,Y
201509,경기도,772488,39212,81227,20.6,66.6,15.5,27.4,14.9,1.3,32.55,N,N,16.57,N,N,0.004,N,N,0.021,N,N,Y,0.416,N,N,4852002.0,0.0296,Y,0.0184,N,N,0.0046,Y,0.0421,Y,0.002,N,0.7049,Y,0.0007,N,0.0049,Y
201510,경기도,587548,36100,77478,13.9,68.6,10.8,21.2,8.0,1.3,52.21,Y,N,25.33,Y,N,0.004,N,N,0.029,N,N,Y,0.53,N,Y,4871519.0,0.0588,Y,0.0382,N,Y,0.0075,Y,0.0432,Y,0.0032,N,0.9963,Y,0.0017,Y,0.0067,Y
201511,경기도,597027,34078,82650,8.2,76.8,8.6,12.9,4.4,1.4,40.04,N,N,25.4,Y,N,0.004,N,N,0.027,N,N,Y,0.553,N,Y,4895325.0,0.0349,Y,0.0236,N,Y,0.0051,Y,0.0447,Y,0.0031,N,0.7223,Y,0.0013,Y,0.0068,Y
201512,경기도,692375,38542,97561,0.8,67.0,4.5,6.3,-3.7,1.3,60.83,Y,N,35.6,Y,Y,0.005,N,Y,0.033,N,Y,Y,0.73,N,Y,4917091.0,0.0545,Y,0.0475,N,Y,0.0078,Y,0.0649,Y,0.0092,Y,1.1205,Y,0.0025,Y,0.0098,Y
201601,경기도,578095,38830,71552,-3.7,57.2,2.8,2.0,-8.8,1.5,59.26,Y,N,32.8,Y,N,0.006,N,Y,0.03,N,N,Y,0.677,N,Y,4943882.0,0.0315,Y,0.0427,N,Y,0.0053,Y,0.0427,Y,0.0075,Y,0.9802,Y,0.0018,Y,0.0055,Y
201602,경기도,604696,36136,81232,-0.2,55.8,3.5,5.9,-5.9,1.8,52.71,Y,N,27.91,Y,N,0.005,N,Y,0.027,N,N,Y,0.606,N,Y,4956698.0,0.025,Y,0.0392,N,Y,0.0048,Y,0.0398,Y,0.0066,Y,0.7483,Y,0.0011,Y,0.0052,Y
201603,경기도,654613,40670,84809,6.3,54.2,5.1,13.4,0.1,1.7,70.65,Y,N,35.91,Y,Y,0.005,N,Y,0.03,N,N,Y,0.542,N,Y,4977373.0,0.031,Y,0.0382,N,Y,0.0054,Y,0.0507,Y,0.0083,Y,1.6089,Y,0.0024,Y,0.0071,Y
201604,경기도,588238,40319,81937,13.7,57.0,8.4,21.4,7.4,1.9,75.42,Y,N,32.67,Y,N,0.005,N,Y,0.027,N,N,Y,0.497,N,Y,4997475.0,0.0319,Y,0.0369,N,Y,0.0099,Y,0.0438,Y,0.0066,Y,1.203,Y,0.0013,Y,0.0096,Y
201605,경기도,463102,45069,70314,18.5,61.6,12.2,25.9,12.1,1.8,57.6,Y,N,28.75,Y,N,0.004,N,N,0.023,N,N,Y,0.437,N,N,5018564.0,0.0449,Y,0.0351,N,Y,0.0068,Y,0.0382,Y,0.007,Y,0.9852,Y,0.001,Y,0.008,Y
201606,경기도,359499,42388,50682,22.8,67.6,18.2,29.0,17.7,1.6,44.87,Y,N,24.67,Y,N,0.004,N,N,0.021,N,N,Y,0.423,N,N,5044960.0,0.0517,Y,0.05,N,Y,0.0082,Y,0.0134,N,0.0056,Y,0.7545,Y,0.0029,Y,0.0068,Y
201607,경기도,374786,45205,48213,25.3,79.2,25.0,30.0,21.7,1.5,31.87,N,N,18.93,N,N,0.004,N,N,0.017,N,N,N,0.39,N,N,5064874.0,0.0363,Y,0.0334,N,Y,0.0065,Y,0.0262,N,0.0027,N,0.5791,N,0.0021,Y,0.0058,Y
201608,경기도,460624,49267,58785,26.8,71.8,25.1,32.4,22.5,1.4,34.13,N,N,19.79,N,N,0.004,N,N,0.018,N,N,N,0.397,N,N,5077528.0,0.0434,Y,0.0421,N,Y,0.0094,Y,0.0269,N,0.0048,Y,0.6324,Y,0.0009,Y,0.006,Y
201609,경기도,698217,38094,70659,21.7,73.2,18.8,27.7,17.4,1.3,40.07,N,N,23.44,Y,N,0.003,N,N,0.021,N,N,Y,0.429,N,N,5094685.0,0.0446,Y,0.045,N,Y,0.0099,Y,0.0366,Y,0.0051,Y,0.7639,Y,0.0024,Y,0.0071,Y
201610,경기도,650760,35484,74402,14.7,72.4,12.2,21.0,9.7,1.3,43.46,Y,N,22.78,Y,N,0.003,N,N,0.024,N,N,Y,0.477,N,Y,5113529.0,0.061,Y,0.0426,N,Y,0.0084,Y,0.0592,Y,0.0067,Y,1.2423,Y,0.0053,Y,0.015,Y
201611,경기도,673293,36534,85863,6.0,63.8,6.4,11.9,0.8,1.4,62.13,Y,N,34.22,Y,N,0.005,N,Y,0.03,N,N,Y,0.594,N,Y,5136236.0,0.01,N,0.0186,N,N,0.0009,N,0.0148,N,0.0034,N,0.4067,N,0.0008,N,0.0014,N
201612,경기도,831780,33863,97343,0.5,66.0,4.4,6.1,-4.4,1.4,57.16,Y,N,34.32,Y,N,0.005,N,Y,0.031,N,Y,Y,0.665,N,Y,5160921.0,0.0129,N,0.0233,N,Y,0.001,N,0.0148,N,0.003,N,0.258,N,0.001,Y,0.0013,N
201701,경기도,463255,35864,59124,-2.5,61.6,3.3,3.3,-7.9,1.6,64.58,Y,N,38.38,Y,Y,0.005,N,Y,0.031,N,Y,Y,0.681,N,Y,5187211.0,0.0364,Y,0.0372,N,Y,0.0041,Y,0.0359,Y,0.0098,Y,0.8503,Y,0.0014,Y,0.0065,Y
201702,경기도,487501,36839,57290,-0.8,58.0,3.4,5.0,-6.5,1.9,57.0,Y,N,33.14,Y,N,0.005,N,Y,0.03,N,N,Y,0.623,N,Y,5196362.0,0.0382,Y,0.0372,N,Y,0.0049,Y,0.034,Y,0.0066,Y,0.884,Y,0.0014,Y,0.007,Y
201703,경기도,713291,40280,74539,5.2,54.8,4.6,12.3,-1.1,1.8,71.16,Y,N,42.87,Y,Y,0.005,N,Y,0.032,N,Y,Y,0.574,N,Y,5211908.0,0.0349,Y,0.0396,N,Y,0.0054,Y,0.0326,Y,0.0046,Y,0.8006,Y,0.0011,Y,0.0054,Y
201704,경기도,647849,39867,73662,12.7,57.4,8.0,19.7,6.6,2.1,63.71,Y,N,29.35,Y,N,0.005,N,Y,0.025,N,N,Y,0.465,N,N,5232031.0,0.1303,Y,0.0272,N,Y,0.0082,Y,0.0448,Y,0.0046,Y,1.5074,Y,0.0009,Y,0.0061,Y
201705,경기도,495988,47048,64595,17.9,60.2,11.8,24.9,11.5,1.9,69.19,Y,N,26.97,Y,N,0.005,N,Y,0.023,N,N,Y,0.413,N,N,5247754.0,0.0404,Y,0.031,N,Y,0.012,Y,0.068,Y,0.0066,Y,2.1778,Y,0.0013,Y,0.0071,Y
201706,경기도,384064,42667,48818,21.9,63.6,16.0,28.3,16.3,1.8,44.32,Y,N,22.71,Y,N,0.004,N,N,0.019,N,N,Y,0.39,N,N,5266842.0,0.0735,Y,0.0248,N,Y,0.0096,Y,0.0266,N,0.0043,Y,0.6947,Y,0.0007,N,0.0048,Y
201707,경기도,369741,47462,45185,25.9,84.4,27.6,30.0,22.9,1.5,36.8,N,N,20.14,N,N,0.004,N,N,0.017,N,N,N,0.403,N,N,5286640.0,0.0502,Y,0.0315,N,Y,0.0064,Y,0.0289,N,0.0024,N,0.5928,Y,0.0023,Y,0.0062,Y
201708,경기도,514054,46910,48195,24.6,79.6,24.6,29.3,21.1,1.6,25.38,N,N,10.75,N,N,0.003,N,N,0.016,N,N,N,0.376,N,N,5302204.0,0.0217,Y,0.0076,N,N,0.0032,N,0.0158,N,0.0007,N,0.2628,N,0.0006,N,0.0032,N
201709,경기도,801290,42066,67216,20.1,72.6,16.8,26.6,14.8,1.4,40.3,N,N,20.35,N,N,0.004,N,N,0.022,N,N,Y,0.443,N,N,5328680.0,0.0405,Y,0.0302,N,Y,0.0039,Y,0.0301,N,0.0054,Y,0.7433,Y,0.0009,Y,0.0068,Y
201710,경기도,562633,36234,61205,14.3,67.8,11.2,21.0,8.8,1.4,36.71,N,N,18.25,N,N,0.004,N,N,0.023,N,N,Y,0.419,N,N,5343944.0,0.0432,Y,0.0258,N,Y,0.0038,Y,0.0358,Y,0.0081,Y,0.794,Y,0.0012,Y,0.0068,Y
201711,경기도,728303,37703,76796,4.3,62.8,5.7,10.4,-1.2,1.7,53.0,Y,N,29.48,Y,N,0.004,N,N,0.029,N,N,Y,0.523,N,Y,5367400.0,0.0385,Y,0.0371,N,Y,0.0054,Y,0.049,Y,0.0037,N,1.1101,Y,0.0017,Y,0.0065,Y
201712,경기도,822424,35296,80619,-3.0,62.0,3.3,1.9,-8.0,1.6,55.76,Y,N,35.94,Y,Y,0.005,N,Y,0.031,N,Y,Y,0.623,N,Y,5386022.0,0.0407,Y,0.0369,N,Y,0.0056,Y,0.0422,Y,0.0046,Y,1.1528,Y,0.0014,Y,0.008,Y
201801,경기도,740330,37906,74102,-5.0,56.0,2.6,0.6,-9.7,1.6,57.3,Y,N,37.34,Y,Y,0.005,N,Y,0.031,N,Y,Y,0.648,N,Y,5410671.0,0.0572,Y,0.0342,N,Y,0.0042,Y,0.0319,Y,0.0039,N,0.852,Y,0.0012,Y,0.0055,Y
201802,경기도,457908,35533,51426,-2.7,49.6,2.6,3.8,-8.8,1.8,56.58,Y,N,33.06,Y,N,0.005,N,Y,0.03,N,N,Y,0.594,N,Y,5419963.0,0.0311,Y,0.039,N,Y,0.0079,Y,0.0444,Y,0.0042,Y,1.1726,Y,0.001,Y,0.0057,Y
201803,경기도,640839,40451,68637,7.2,63.6,6.6,13.9,1.5,1.9,56.61,Y,N,37.0,Y,Y,0.004,N,N,0.026,N,N,Y,0.5,N,Y,5438855.0,0.0272,Y,0.0278,N,Y,0.0056,Y,0.0305,N,0.002,N,0.6932,Y,0.0009,Y,0.0045,Y
201804,경기도,659181,43648,76807,12.1,60.2,8.2,19.3,5.8,2.1,55.77,Y,N,26.74,Y,N,0.004,N,N,0.023,N,N,Y,0.417,N,N,5460515.0,0.057,Y,0.0254,N,Y,0.0062,Y,0.0368,Y,0.0029,N,1.1405,Y,0.0024,Y,0.0048,Y
201805,경기도,510197,45662,67980,17.2,69.6,13.4,23.6,11.5,1.8,44.0,Y,N,22.63,Y,N,0.003,N,N,0.019,N,N,Y,0.397,N,N,5481236.0,0.032,Y,0.034,N,Y,0.0065,Y,0.0254,N,0.0031,N,0.6271,Y,0.0007,N,0.0074,Y
201806,경기도,383330,45376,50058,22.2,68.6,17.7,28.6,16.9,1.6,38.13,N,N,23.28,Y,N,0.003,N,N,0.018,N,N,N,0.371,N,N,5501802.0,0.0193,Y,0.0165,N,N,0.0057,Y,0.0282,N,0.0013,N,0.434,N,0.0004,N,0.0066,Y
