STD_YYYYMM,SIDO,비염환자수,아토피환자수,천식환자수,AVG_PM2.5,PM2_BAD,AVG_PM10,PM10_BAD,PM10_80BAD,AVG_일산화,일산화_9BAD,일산화_BAD,AVG_이산화,이산화_0.06BAD,이산화_0.03BAD,이산화_BAD,AVG_오존,오존_BAD,오존0.06_BAD,오존0.1_BAD,AVG_납,납_0.5BAD,납_BAD,AVG_아황산,아황산_0.05BAD,아황산_BAD
202104,충청남도,70857,5904,7778,20.23,N,46.42,Y,N,0.385,N,N,0.012,N,N,N,0.0486,Y,N,N,0.0195,N,N,0.004,N,N
202105,충청남도,51669,5511,6727,21.73,N,62.64,Y,N,0.36,N,N,0.009,N,N,N,0.0461,Y,N,N,0.0204,N,N,0.004,N,N
202106,충청남도,47131,6082,5910,20.38,N,34.07,N,N,0.38,N,N,0.008,N,N,N,0.048,Y,N,N,0.0106,N,N,0.004,N,N
202107,충청남도,40915,6386,4612,12.87,N,22.8,N,N,0.35,N,N,0.008,N,N,N,0.0374,Y,N,N,0.0134,N,N,0.004,N,N
202108,충청남도,42937,6120,4882,12.8,N,22.29,N,N,0.414,N,N,0.008,N,N,N,0.0365,Y,N,N,0.0091,N,N,0.004,N,N
202109,충청남도,84482,5966,7731,8.67,N,17.5,N,N,0.414,N,N,0.008,N,N,N,0.0351,Y,N,N,0.0074,N,N,0.003,N,N
202110,충청남도,76135,6067,9420,16.06,N,30.8,N,N,0.407,N,N,0.011,N,N,N,0.0302,Y,N,N,0.015,N,N,0.003,N,N
202111,충청남도,90802,5220,10232,23.53,N,40.85,N,N,0.438,N,N,0.014,N,N,N,0.0273,N,N,N,0.019,N,N,0.003,N,N
202112,충청남도,54273,5571,7579,25.38,N,41.47,N,N,0.46,N,N,0.017,N,N,N,0.022,N,N,N,0.0354,N,Y,0.003,N,N
202201,충청남도,59124,5689,8551,29.87,N,43.67,Y,N,0.493,N,Y,0.019,N,N,Y,0.0237,N,N,N,0.0255,N,Y,0.004,N,N
202202,충청남도,66971,5183,6660,27.19,N,42.0,Y,N,0.414,N,N,0.015,N,N,N,0.035,Y,N,N,0.0314,N,Y,0.004,N,N
202203,충청남도,99158,4933,8013,24.69,N,45.6,Y,N,0.4,N,N,0.013,N,N,N,0.0379,Y,N,N,0.0207,N,N,0.003,N,N
202204,충청남도,80825,6058,9786,20.94,N,43.0,Y,N,0.36,N,N,0.011,N,N,N,0.0477,Y,N,N,0.0156,N,N,0.003,N,N
202205,충청남도,58704,6298,8243,16.56,N,33.47,N,N,0.287,N,N,0.008,N,N,N,0.0547,Y,N,N,0.0191,N,N,0.003,N,N
202206,충청남도,49545,5461,7674,11.19,N,22.13,N,N,0.307,N,N,0.006,N,N,N,0.0425,Y,N,N,0.0086,N,N,0.003,N,N
202207,충청남도,63450,5907,7124,14.31,N,24.93,N,N,0.347,N,N,0.006,N,N,N,0.0396,Y,N,N,0.0085,N,N,0.003,N,N
202208,충청남도,71141,5896,7057,8.81,N,18.27,N,N,0.347,N,N,0.006,N,N,N,0.0338,Y,N,N,0.0046,N,N,0.003,N,N
202209,충청남도,96177,5700,11792,12.38,N,24.13,N,N,0.34,N,N,0.008,N,N,N,0.0357,Y,N,N,0.0149,N,N,0.003,N,N
202210,충청남도,87703,4978,11047,17.5,N,32.0,N,N,0.373,N,N,0.011,N,N,N,0.0295,Y,N,N,0.0156,N,N,0.003,N,N
202211,충청남도,85984,4551,9221,25.81,N,44.53,Y,N,0.413,N,N,0.016,N,N,N,0.0255,N,N,N,0.0229,N,Y,0.003,N,N
202212,충청남도,93500,4800,8816,21.87,N,37.43,N,N,0.44,N,N,0.017,N,N,N,0.0218,N,N,N,0.0249,N,Y,0.003,N,N
201501,전라북도,74228,5395,13029,,N,54.0,Y,N,0.633,N,Y,0.02,N,N,Y,0.0175,N,N,N,0.0271,N,Y,0.005,N,Y
201502,전라북도,81339,4937,13394,,N,72.0,Y,N,0.633,N,Y,0.017,N,N,N,0.0255,N,N,N,0.0276,N,Y,0.004,N,N
201503,전라북도,97319,5878,15997,,N,76.17,Y,N,0.55,N,Y,0.018,N,N,N,0.0313,Y,N,N,0.0205,N,N,0.005,N,Y
201504,전라북도,81077,5319,14704,36.0,Y,46.0,Y,N,0.467,N,Y,0.013,N,N,N,0.0362,Y,N,N,0.0213,N,N,0.003,N,N
201505,전라북도,65827,6103,12893,36.33,Y,49.43,Y,N,0.371,N,N,0.011,N,N,N,0.0463,Y,N,N,0.022,N,N,0.004,N,N
201506,전라북도,46030,4995,8914,38.67,Y,47.57,Y,N,0.371,N,N,0.009,N,N,N,0.0449,Y,N,N,0.0129,N,N,0.003,N,N
201507,전라북도,41183,7009,7590,28.0,N,34.71,N,N,0.357,N,N,0.008,N,N,N,0.0336,Y,N,N,0.0125,N,N,0.003,N,N
201508,전라북도,56105,6306,10070,26.0,N,34.0,N,N,0.329,N,N,0.009,N,N,N,0.032,Y,N,N,0.0085,N,N,0.003,N,N
201509,전라북도,99170,4848,14007,23.0,N,30.0,N,N,0.386,N,N,0.011,N,N,N,0.0336,Y,N,N,0.0073,N,N,0.003,N,N
201510,전라북도,84641,4856,14315,41.5,Y,59.5,Y,N,0.471,N,Y,0.015,N,N,N,0.0306,Y,N,N,0.017,N,N,0.003,N,N
201511,전라북도,78838,4577,13487,38.0,Y,43.8,Y,N,0.529,N,Y,0.018,N,N,N,0.0181,N,N,N,0.0109,N,N,0.004,N,N
201512,전라북도,94512,5402,15830,41.0,Y,52.57,Y,N,0.571,N,Y,0.021,N,N,Y,0.0149,N,N,N,0.0181,N,N,0.004,N,N
201601,전라북도,85362,5377,11627,40.2,Y,52.62,Y,N,0.6,N,Y,0.02,N,N,Y,0.0204,N,N,N,0.0174,N,N,0.005,N,Y
201602,전라북도,91067,5238,13598,31.4,N,49.5,Y,N,0.5,N,Y,0.017,N,N,N,0.0281,N,N,N,0.0108,N,N,0.005,N,Y
201603,전라북도,91535,5647,14193,39.6,Y,62.0,Y,N,0.462,N,N,0.018,N,N,N,0.0335,Y,N,N,0.0089,N,N,0.004,N,N
201604,전라북도,77387,5236,12898,35.0,N,74.0,Y,N,0.462,N,N,0.015,N,N,N,0.042,Y,N,N,0.0502,N,Y,0.004,N,N
201605,전라북도,65324,6109,11414,32.71,N,57.5,Y,N,0.438,N,N,0.012,N,N,N,0.0516,Y,N,N,0.0074,N,N,0.004,N,N
201606,전라북도,49356,5820,8570,31.86,N,47.62,Y,N,0.4,N,N,0.011,N,N,N,0.0444,Y,N,N,0.0076,N,N,0.004,N,N
201607,전라북도,46714,6552,7138,17.86,N,28.14,N,N,0.371,N,N,0.009,N,N,N,0.0333,Y,N,N,0.0072,N,N,0.004,N,N
201608,전라북도,57122,6410,8509,22.43,N,37.14,N,N,0.414,N,N,0.009,N,N,N,0.0384,Y,N,N,0.0052,N,N,0.003,N,N
201609,전라북도,89117,4940,11724,27.62,N,39.14,N,N,0.412,N,N,0.011,N,N,N,0.034,Y,N,N,0.0144,N,N,0.003,N,N
201610,전라북도,91943,4821,12928,25.0,N,42.43,Y,N,0.438,N,N,0.016,N,N,N,0.0236,N,N,N,0.0172,N,N,0.003,N,N
201611,전라북도,91507,5053,14108,37.0,Y,56.12,Y,N,0.5,N,Y,0.019,N,N,Y,0.0202,N,N,N,0.0221,N,N,0.004,N,N
201612,전라북도,110931,4871,16963,35.75,Y,49.25,Y,N,0.562,N,Y,0.02,N,N,Y,0.0189,N,N,N,0.0216,N,N,0.004,N,N
201701,전라북도,66361,5147,11411,37.67,Y,54.25,Y,N,0.662,N,Y,0.019,N,N,Y,0.0191,N,N,N,0.0175,N,N,0.004,N,N
201702,전라북도,68608,5066,10672,31.0,N,47.71,Y,N,0.662,N,Y,0.017,N,N,N,0.0324,Y,N,N,0.0243,N,Y,0.005,N,Y
201703,전라북도,98721,5441,14111,43.0,Y,63.25,Y,N,0.6,N,Y,0.018,N,N,N,0.0179,N,N,N,0.0176,N,N,0.005,N,Y
201704,전라북도,88693,5005,13536,31.78,N,61.62,Y,N,0.525,N,Y,0.014,N,N,N,0.0482,Y,N,N,,N,N,0.004,N,N
201705,전라북도,66798,6096,11747,28.22,N,64.25,Y,N,0.525,N,Y,0.012,N,N,N,0.0515,Y,N,N,0.0189,N,N,0.004,N,N
201706,전라북도,52451,5641,9104,25.78,N,41.0,N,N,0.538,N,Y,0.01,N,N,N,0.0531,Y,N,N,0.0165,N,N,0.004,N,N
201707,전라북도,43722,6481,7386,18.89,N,29.14,N,N,0.512,N,Y,0.008,N,N,N,0.0361,Y,N,N,0.0038,N,N,0.003,N,N
201708,전라북도,62680,6142,8277,15.29,N,25.62,N,N,0.5,N,Y,0.01,N,N,N,0.034,Y,N,N,0.0076,N,N,0.003,N,N
201709,전라북도,95106,5222,10944,23.44,N,37.38,N,N,0.525,N,Y,0.012,N,N,N,0.0378,Y,N,N,0.0075,N,N,0.003,N,N
201710,전라북도,77478,4436,10772,21.33,N,38.38,N,N,0.475,N,Y,0.014,N,N,N,0.0271,N,N,N,0.0071,N,N,0.003,N,N
201711,전라북도,96110,4808,13074,30.5,N,51.38,Y,N,0.588,N,Y,0.017,N,N,N,0.0241,N,N,N,0.0136,N,N,0.004,N,N
201712,전라북도,104717,4469,13564,29.17,N,44.12,Y,N,0.625,N,Y,0.018,N,N,N,0.0224,N,N,N,0.0121,N,N,0.003,N,N
201801,전라북도,104514,5052,13666,33.0,N,57.25,Y,N,0.662,N,Y,0.018,N,N,N,0.0246,N,N,N,0.0284,N,Y,0.004,N,N
201802,전라북도,68018,4639,9462,30.73,N,60.6,Y,N,0.58,N,Y,0.017,N,N,N,0.0309,Y,N,N,0.0648,N,Y,0.004,N,N
201803,전라북도,82026,5008,11674,31.5,N,57.0,Y,N,0.55,N,Y,0.015,N,N,N,0.0388,Y,N,N,0.0636,N,Y,0.003,N,N
201804,전라북도,81537,5304,12757,25.27,N,58.1,Y,N,0.48,N,Y,0.013,N,N,N,0.0439,Y,N,N,,N,N,0.003,N,N
201805,전라북도,66676,5988,11924,20.73,N,40.89,N,N,0.43,N,N,0.011,N,N,N,0.0457,Y,N,N,0.0093,N,N,0.003,N,N
201806,전라북도,49831,5817,8458,26.55,N,41.9,N,N,0.45,N,N,0.01,N,N,N,0.0463,Y,N,N,0.0104,N,N,0.004,N,N
201807,전라북도,44016,6512,6569,13.67,N,24.1,N,N,0.38,N,N,0.008,N,N,N,0.0259,N,N,N,0.0012,N,N,0.003,N,N
201808,전라북도,48533,5558,6781,12.92,N,21.58,N,N,0.35,N,N,0.007,N,N,N,0.0312,Y,N,N,0.0034,N,N,0.003,N,N
201809,전라북도,92066,4672,9765,12.23,N,23.08,N,N,0.392,N,N,0.008,N,N,N,0.0306,Y,N,N,0.0052,N,N,0.003,N,N
201810,전라북도,92554,5061,11438,18.38,N,33.17,N,N,0.408,N,N,0.011,N,N,N,0.0262,N,N,N,0.0087,N,N,0.003,N,N
201811,전라북도,88586,4673,12506,36.07,Y,60.54,Y,N,0.554,N,Y,0.018,N,N,N,0.0198,N,N,N,0.0192,N,N,0.004,N,N
201812,전라북도,104319,4790,13798,28.29,N,44.15,Y,N,0.542,N,Y,0.015,N,N,N,0.0208,N,N,N,0.0119,N,N,0.004,N,N
201901,전라북도,69600,5329,10109,38.53,Y,58.43,Y,N,0.557,N,Y,0.016,N,N,N,0.0228,N,N,N,0.0145,N,N,0.004,N,N
201902,전라북도,59029,4835,8085,39.4,Y,60.21,Y,N,0.531,N,Y,0.014,N,N,N,0.0306,Y,N,N,0.0161,N,N,0.004,N,N
201903,전라북도,82965,4887,10226,42.93,Y,65.79,Y,N,0.514,N,Y,0.013,N,N,N,0.0408,Y,N,N,0.0398,N,Y,0.003,N,N
201904,전라북도,90016,5229,11889,22.07,N,42.43,Y,N,0.379,N,N,0.012,N,N,N,0.0406,Y,N,N,0.0191,N,N,0.003,N,N
201905,전라북도,69000,6068,10485,24.4,N,48.29,Y,N,0.385,N,N,0.01,N,N,N,0.0546,Y,N,N,0.0135,N,N,0.003,N,N
201906,전라북도,47249,4998,7862,23.13,N,36.5,N,N,0.336,N,N,0.008,N,N,N,0.0457,Y,N,N,0.0075,N,N,0.003,N,N
201907,전라북도,48735,6212,7358,14.93,N,25.85,N,N,0.3,N,N,0.007,N,N,N,0.0324,Y,N,N,0.0061,N,N,0.002,N,N
201908,전라북도,52455,6164,6927,16.13,N,27.64,N,N,0.343,N,N,0.007,N,N,N,0.0303,Y,N,N,0.0081,N,N,0.003,N,N
201909,전라북도,91001,5062,9759,14.33,N,25.14,N,N,0.336,N,N,0.007,N,N,N,0.0287,N,N,N,0.0085,N,N,0.003,N,N
201910,전라북도,91273,5118,11457,17.36,N,31.62,N,N,0.331,N,N,0.011,N,N,N,0.0273,N,N,N,0.0121,N,N,0.002,N,N
201911,전라북도,84119,4725,11206,22.4,N,40.64,N,N,0.443,N,N,0.014,N,N,N,0.0235,N,N,N,0.0252,N,Y,0.003,N,N
201912,전라북도,96686,4739,11849,24.43,N,34.77,N,N,0.467,N,Y,0.015,N,N,N,0.0218,N,N,N,0.0145,N,N,0.003,N,N
202001,전라북도,91447,4738,10594,28.25,N,36.27,N,N,0.477,N,Y,0.015,N,N,N,0.0224,N,N,N,0.0162,N,N,0.003,N,N
202002,전라북도,52547,4319,7359,24.38,N,34.0,N,N,0.421,N,N,0.013,N,N,N,0.0293,Y,N,N,0.0131,N,N,0.003,N,N
202003,전라북도,35085,5129,5346,21.5,N,38.5,N,N,0.393,N,N,0.011,N,N,N,0.0353,Y,N,N,0.0097,N,N,0.003,N,N
202004,전라북도,36759,5384,4651,18.93,N,39.29,N,N,0.343,N,N,0.01,N,N,N,0.0436,Y,N,N,0.0133,N,N,0.003,N,N
202005,전라북도,46826,5921,4982,19.57,N,33.54,N,N,0.343,N,N,0.008,N,N,N,0.0443,Y,N,N,0.0064,N,N,0.003,N,N
202006,전라북도,39597,6004,4638,23.27,N,36.08,N,N,0.35,N,N,0.008,N,N,N,0.0471,Y,N,N,0.0143,N,N,0.003,N,N
202007,전라북도,38157,5503,4381,12.47,N,17.93,N,N,0.314,N,N,0.007,N,N,N,0.0319,Y,N,N,0.006,N,N,0.002,N,N
202008,전라북도,35999,6403,4006,14.87,N,21.79,N,N,0.243,N,N,0.005,N,N,N,0.0231,N,N,N,0.0025,N,N,0.002,N,N
202009,전라북도,57941,5328,5293,13.46,N,22.33,N,N,0.323,N,N,0.007,N,N,N,0.0334,Y,N,N,0.0058,N,N,0.002,N,N
202010,전라북도,60011,5289,5568,17.47,N,31.0,N,N,0.346,N,N,0.011,N,N,N,0.0301,Y,N,N,0.007,N,N,0.003,N,N
202011,전라북도,55905,4527,5174,20.13,N,32.23,N,N,0.4,N,N,0.014,N,N,N,0.0241,N,N,N,0.0145,N,N,0.003,N,N
202012,전라북도,35770,4850,4252,22.73,N,34.0,N,N,0.429,N,N,0.016,N,N,N,0.0213,N,N,N,0.0186,N,N,0.003,N,N
202101,전라북도,26864,4750,3572,21.6,N,38.15,N,N,0.436,N,N,0.015,N,N,N,0.0241,N,N,N,0.0138,N,N,0.003,N,N
202102,전라북도,32612,4880,3740,25.57,N,40.77,N,N,0.423,N,N,0.013,N,N,N,0.0324,Y,N,N,0.0144,N,N,0.003,N,N
202103,전라북도,53745,5331,5115,28.8,N,70.57,Y,N,0.408,N,N,0.012,N,N,N,0.0371,Y,N,N,0.018,N,N,0.003,N,N
202104,전라북도,50958,5547,4680,18.0,N,41.14,N,N,0.333,N,N,0.01,N,N,N,0.0455,Y,N,N,0.0065,N,N,0.003,N,N
202105,전라북도,38461,5204,4432,20.07,N,53.0,Y,N,0.314,N,N,0.008,N,N,N,0.0448,Y,N,N,0.0081,N,N,0.003,N,N
202106,전라북도,39875,5736,4552,20.57,N,33.79,N,N,0.343,N,N,0.007,N,N,N,0.0463,Y,N,N,0.0047,N,N,0.003,N,N
202107,전라북도,32560,6186,3629,11.13,N,19.79,N,N,0.279,N,N,0.006,N,N,N,0.0298,Y,N,N,0.0014,N,N,0.002,N,N
202108,전라북도,31794,5647,3681,10.67,N,20.21,N,N,0.293,N,N,0.006,N,N,N,0.0308,Y,N,N,0.0038,N,N,0.002,N,N
202109,전라북도,60541,5477,4852,8.5,N,18.0,N,N,0.293,N,N,0.007,N,N,N,0.0315,Y,N,N,0.0031,N,N,0.003,N,N
202110,전라북도,63187,5403,6490,15.27,N,29.0,N,N,0.336,N,N,0.01,N,N,N,0.0288,Y,N,N,0.0056,N,N,0.002,N,N
202111,전라북도,67864,4489,6213,20.93,N,37.36,N,N,0.369,N,N,0.013,N,N,N,0.0271,N,N,N,0.0111,N,N,0.003,N,N
202112,전라북도,43187,4945,4917,21.71,N,36.46,N,N,0.4,N,N,0.014,N,N,N,0.0241,N,N,N,0.0127,N,N,0.003,N,N
202201,전라북도,45469,5129,5478,26.07,N,37.86,N,N,0.457,N,N,0.015,N,N,N,0.0244,N,N,N,0.0138,N,N,0.003,N,N
202202,전라북도,53827,4517,5095,24.87,N,36.29,N,N,0.393,N,N,0.012,N,N,N,0.036,Y,N,N,0.0147,N,N,0.003,N,N
202203,전라북도,76983,4429,6420,22.33,N,40.86,N,N,0.379,N,N,0.012,N,N,N,0.0383,Y,N,N,0.0119,N,N,0.003,N,N
202204,전라북도,59366,5364,6712,19.13,N,38.43,N,N,0.336,N,N,0.009,N,N,N,0.0449,Y,N,N,0.0068,N,N,0.003,N,N
202205,전라북도,48411,5468,5806,16.53,N,32.62,N,N,0.307,N,N,0.008,N,N,N,0.0516,Y,N,N,0.0148,N,N,0.002,N,N
202206,전라북도,36525,4929,5331,12.71,N,21.93,N,N,0.271,N,N,0.005,N,N,N,0.0396,Y,N,N,0.0043,N,N,0.002,N,N
202207,전라북도,46798,5444,4814,14.0,N,21.5,N,N,0.307,N,N,0.005,N,N,N,0.0339,Y,N,N,0.0077,N,N,0.002,N,N
202208,전라북도,55228,5597,5477,9.2,N,17.85,N,N,0.243,N,N,0.005,N,N,N,0.0272,N,N,N,0.0043,N,N,0.002,N,N
202209,전라북도,69900,5087,7201,12.6,N,23.0,N,N,0.257,N,N,0.006,N,N,N,0.0299,Y,N,N,0.0056,N,N,0.002,N,N
202210,전라북도,72289,4598,7355,16.67,N,28.29,N,N,0.293,N,N,0.008,N,N,N,0.0293,Y,N,N,0.0066,N,N,0.002,N,N
202211,전라북도,69334,4052,6886,25.07,N,39.62,N,N,0.321,N,N,0.012,N,N,N,0.0265,N,N,N,0.0105,N,N,0.002,N,N
202212,전라북도,72773,4299,6577,22.2,N,36.29,N,N,0.336,N,N,0.013,N,N,N,0.023,N,N,N,0.0215,N,N,0.002,N,N
201501,전라남도,81718,4395,17928,27.0,N,40.2,N,N,0.6,N,Y,0.018,N,N,N,0.0226,N,N,N,0.0234,N,Y,0.006,N,Y
201502,전라남도,94082,4183,19381,29.83,N,54.2,Y,N,0.54,N,Y,0.016,N,N,N,0.0308,Y,N,N,0.0342,N,Y,0.006,N,Y
201503,전라남도,98812,5112,19099,29.67,N,52.8,Y,N,0.58,N,Y,0.018,N,N,N,0.0342,Y,N,N,0.0201,N,N,0.006,N,Y
201504,전라남도,84717,4636,18574,22.0,N,41.0,N,N,0.52,N,Y,0.016,N,N,N,0.0384,Y,N,N,0.0097,N,N,0.005,N,Y
201505,전라남도,68001,5393,15746,23.0,N,42.0,Y,N,0.5,N,Y,0.015,N,N,N,0.043,Y,N,N,0.0163,N,N,0.006,N,Y
201506,전라남도,49852,4787,10789,26.83,N,42.2,Y,N,0.46,N,N,0.014,N,N,N,0.0378,Y,N,N,0.0124,N,N,0.006,N,Y
201507,전라남도,44700,6101,9329,22.33,N,39.67,N,N,0.42,N,N,0.01,N,N,N,0.0288,Y,N,N,0.0157,N,N,0.005,N,Y
201508,전라남도,54191,5870,11077,23.0,N,37.5,N,N,0.42,N,N,0.011,N,N,N,0.0292,Y,N,N,0.0075,N,N,0.005,N,Y
201509,전라남도,95308,4604,14690,18.17,N,25.0,N,N,0.42,N,N,0.013,N,N,N,0.0372,Y,N,N,0.0097,N,N,0.005,N,Y
201510,전라남도,85434,4444,15978,28.33,N,44.25,Y,N,0.48,N,Y,0.016,N,N,N,0.0366,Y,N,N,0.0215,N,N,0.005,N,Y
201511,전라남도,80165,3995,14882,23.5,N,32.2,N,N,0.52,N,Y,0.017,N,N,N,0.0234,N,N,N,0.0125,N,N,0.005,N,Y
201512,전라남도,97189,4827,19433,26.5,N,38.0,N,N,0.52,N,Y,0.019,N,N,Y,0.0198,N,N,N,0.0284,N,Y,0.005,N,Y
201601,전라남도,94994,4725,16291,26.83,N,38.2,N,N,0.54,N,Y,0.016,N,N,N,0.0252,N,N,N,0.0388,N,Y,0.005,N,Y
201602,전라남도,95212,4770,17236,26.0,N,41.0,N,N,0.48,N,Y,0.015,N,N,N,0.0318,Y,N,N,0.0357,N,Y,0.005,N,Y
201603,전라남도,96893,5170,18123,29.33,N,47.6,Y,N,0.48,N,Y,0.018,N,N,N,0.0356,Y,N,N,0.0111,N,N,0.005,N,Y
201604,전라남도,78920,4989,16315,26.5,N,54.4,Y,N,0.46,N,N,0.017,N,N,N,0.0408,Y,N,N,0.0445,N,Y,0.006,N,Y
201605,전라남도,65653,5513,14099,28.0,N,47.0,Y,N,0.46,N,N,0.016,N,N,N,0.0482,Y,N,N,0.0193,N,N,0.006,N,Y
201606,전라남도,50091,5626,10593,24.0,N,34.0,N,N,0.42,N,N,0.012,N,N,N,0.0382,Y,N,N,0.0102,N,N,0.005,N,Y
201607,전라남도,49215,6250,8827,18.6,N,26.0,N,N,0.36,N,N,0.01,N,N,N,0.0266,N,N,N,0.0053,N,N,0.005,N,Y
201608,전라남도,58613,6419,9686,22.67,N,32.4,N,N,0.46,N,N,0.011,N,N,N,0.0346,Y,N,N,0.0224,N,Y,0.005,N,Y
201609,전라남도,91851,4667,12930,21.5,N,30.5,N,N,0.425,N,N,0.011,N,N,N,0.0295,Y,N,N,0.0359,N,Y,0.005,N,Y
201610,전라남도,93437,4658,15185,18.17,N,30.5,N,N,0.425,N,N,0.014,N,N,N,0.0253,N,N,N,0.0354,N,Y,0.005,N,Y
201611,전라남도,92402,4644,16038,23.5,N,38.4,N,N,0.52,N,Y,0.018,N,N,N,0.0228,N,N,N,0.058,N,Y,0.005,N,Y
201612,전라남도,109452,4652,17080,21.67,N,33.6,N,N,0.54,N,Y,0.018,N,N,N,0.0212,N,N,N,0.0497,N,Y,0.005,N,Y
201701,전라남도,77373,4774,13343,23.5,N,37.4,N,N,0.52,N,Y,0.016,N,N,N,0.016,N,N,N,0.0152,N,N,0.005,N,Y
201702,전라남도,69569,4683,12130,20.83,N,34.4,N,N,0.52,N,Y,0.015,N,N,N,0.0306,Y,N,N,0.0122,N,N,0.005,N,Y
201703,전라남도,105025,5386,15673,27.33,N,44.4,Y,N,0.45,N,N,0.018,N,N,N,0.0176,N,N,N,0.012,N,N,0.005,N,Y
201704,전라남도,93490,5084,16441,22.17,N,46.8,Y,N,0.475,N,Y,0.015,N,N,N,0.0416,Y,N,N,0.0205,N,N,0.005,N,Y
201705,전라남도,70380,6163,14298,21.0,N,51.4,Y,N,0.4,N,N,0.013,N,N,N,0.042,Y,N,N,,N,N,0.006,N,Y
201706,전라남도,51407,5596,10168,20.67,N,34.4,N,N,0.45,N,N,0.011,N,N,N,0.0414,Y,N,N,0.0224,N,Y,0.005,N,Y
201707,전라남도,46510,6957,8396,19.0,N,32.0,N,N,0.375,N,N,0.009,N,N,N,0.0288,Y,N,N,0.0016,N,N,0.004,N,N
201708,전라남도,61143,6288,8802,15.33,N,26.4,N,N,0.4,N,N,0.009,N,N,N,0.0336,Y,N,N,0.006,N,N,0.004,N,N
201709,전라남도,95595,5456,11856,18.8,N,31.4,N,N,0.425,N,N,0.011,N,N,N,0.0388,Y,N,N,0.0131,N,N,0.005,N,Y
201710,전라남도,80786,4557,11889,14.8,N,27.5,N,N,0.35,N,N,0.012,N,N,N,0.0285,N,N,N,0.0074,N,N,0.004,N,N
201711,전라남도,101997,4778,15273,22.4,N,41.0,N,N,0.425,N,N,0.018,N,N,N,0.0228,N,N,N,0.009,N,N,0.004,N,N
201712,전라남도,116628,4283,16449,21.75,N,36.25,N,N,0.5,N,Y,0.017,N,N,N,0.0202,N,N,N,0.0109,N,N,0.004,N,N
201801,전라남도,114360,4703,17317,24.89,N,39.25,N,N,0.5,N,Y,0.015,N,N,N,0.025,N,N,N,0.0324,N,Y,0.004,N,N
201802,전라남도,72906,4424,12214,27.25,N,43.0,Y,N,0.457,N,N,0.016,N,N,N,0.0296,Y,N,N,0.0118,N,N,0.004,N,N
201803,전라남도,89227,5209,14154,27.38,N,41.0,N,N,0.443,N,N,0.013,N,N,N,0.0347,Y,N,N,0.0322,N,Y,0.004,N,N
201804,전라남도,86300,5376,14578,22.43,N,50.86,Y,N,0.4,N,N,0.011,N,N,N,0.0379,Y,N,N,0.0124,N,N,0.004,N,N
201805,전라남도,68293,5394,13169,20.2,N,36.25,N,N,0.367,N,N,0.01,N,N,N,0.0394,Y,N,N,0.0066,N,N,0.004,N,N
201806,전라남도,49766,5564,9197,23.4,N,36.0,N,N,0.388,N,N,0.01,N,N,N,0.0401,Y,N,N,0.0248,N,Y,0.005,N,Y
201807,전라남도,45030,6518,7503,15.5,N,25.44,N,N,0.378,N,N,0.007,N,N,N,0.0216,N,N,N,0.0026,N,N,0.005,N,Y
201808,전라남도,50979,5947,8073,13.38,N,23.33,N,N,0.389,N,N,0.007,N,N,N,0.0252,N,N,N,0.0087,N,N,0.004,N,N
201809,전라남도,95844,4979,12134,13.0,N,24.5,N,N,0.413,N,N,0.01,N,N,N,0.0296,Y,N,N,0.0072,N,N,0.004,N,N
201810,전라남도,95763,4827,14038,16.44,N,30.75,N,N,0.45,N,N,0.012,N,N,N,0.0271,N,N,N,0.0156,N,N,0.004,N,N
201811,전라남도,93345,4113,15118,29.9,N,49.56,Y,N,0.533,N,Y,0.019,N,N,Y,0.0208,N,N,N,0.0133,N,N,0.004,N,N
201812,전라남도,109901,4170,16176,23.0,N,38.33,N,N,0.511,N,Y,0.016,N,N,N,0.0212,N,N,N,0.0266,N,Y,0.005,N,Y
201901,전라남도,77611,4574,12900,28.45,N,45.0,Y,N,0.54,N,Y,0.015,N,N,N,0.025,N,N,N,0.0178,N,N,0.005,N,Y
201902,전라남도,66131,4364,9638,29.73,N,47.71,Y,N,0.569,N,Y,0.013,N,N,N,0.0325,Y,N,N,0.0177,N,N,0.004,N,N
201903,전라남도,96383,4624,13053,30.63,N,50.22,Y,N,0.506,N,Y,0.012,N,N,N,0.0407,Y,N,N,0.0114,N,N,0.004,N,N
201904,전라남도,94009,4922,15089,17.37,N,34.44,N,N,0.5,N,Y,0.01,N,N,N,0.04,Y,N,N,0.0105,N,N,0.003,N,N
201905,전라남도,72015,5532,13304,21.74,N,42.44,Y,N,0.483,N,Y,0.009,N,N,N,0.0512,Y,N,N,0.0088,N,N,0.004,N,N
201906,전라남도,49373,4580,9300,20.68,N,31.74,N,N,0.442,N,N,0.007,N,N,N,0.0418,Y,N,N,0.0061,N,N,0.004,N,N
201907,전라남도,50736,5706,8872,13.84,N,22.74,N,N,0.365,N,N,0.006,N,N,N,0.0306,Y,N,N,0.0022,N,N,0.003,N,N
201908,전라남도,53660,5905,8923,16.75,N,27.65,N,N,0.42,N,N,0.006,N,N,N,0.0316,Y,N,N,0.0052,N,N,0.003,N,N
201909,전라남도,89792,4816,12164,12.13,N,22.27,N,N,0.418,N,N,0.006,N,N,N,0.0285,N,N,N,0.0046,N,N,0.003,N,N
201910,전라남도,91479,4590,13407,13.91,N,28.45,N,N,0.405,N,N,0.008,N,N,N,0.0286,N,N,N,0.0082,N,N,0.003,N,N
