STD_YYYYMM,SIDO,GEN,AGG,CNT,CNT_SUM
201902,경상남도,1,0,422,131388
201903,경상남도,1,0,610,176937
201904,경상남도,1,0,570,181825
201905,경상남도,1,0,471,140116
201906,경상남도,1,0,373,94358
201907,경상남도,1,0,368,99141
201908,경상남도,1,0,493,99403
201909,경상남도,1,0,659,175951
201910,경상남도,1,0,605,185265
201911,경상남도,1,0,476,185393
201912,경상남도,1,0,422,208903
202001,경상남도,1,0,372,187697
202002,경상남도,1,0,350,114090
202003,경상남도,1,0,136,66916
202004,경상남도,1,0,339,63022
202005,경상남도,1,0,1004,85115
202006,경상남도,1,0,669,80515
202007,경상남도,1,0,328,66974
202008,경상남도,1,0,292,63537
202009,경상남도,1,0,302,112232
202010,경상남도,1,0,829,122007
202011,경상남도,1,0,426,111724
202012,경상남도,1,0,246,69056
202101,경상남도,1,0,249,52758
202102,경상남도,1,0,546,65869
202103,경상남도,1,0,822,112568
202104,경상남도,1,0,500,105280
202105,경상남도,1,0,363,72304
202106,경상남도,1,0,363,68766
202107,경상남도,1,0,270,60192
202108,경상남도,1,0,170,55664
202109,경상남도,1,0,711,118285
202110,경상남도,1,0,791,130868
202111,경상남도,1,0,394,133041
202112,경상남도,1,0,390,95404
202201,경상남도,1,0,405,106446
202202,경상남도,1,0,193,126134
202203,경상남도,1,0,391,183979
202204,경상남도,1,0,719,129045
202205,경상남도,1,0,407,83409
202206,경상남도,1,0,358,69793
202207,경상남도,1,0,295,93937
202208,경상남도,1,0,222,108328
202209,경상남도,1,0,454,135927
202210,경상남도,1,0,429,139660
202211,경상남도,1,0,304,154846
202212,경상남도,1,0,265,172837
200601,제주특별자치도,1,0,714,18213
200602,제주특별자치도,1,0,743,18934
200603,제주특별자치도,1,0,976,19821
200604,제주특별자치도,1,0,874,16863
200605,제주특별자치도,1,0,784,17025
200606,제주특별자치도,1,0,566,10777
200607,제주특별자치도,1,0,461,8452
200608,제주특별자치도,1,0,640,9878
200609,제주특별자치도,1,0,1004,20891
200610,제주특별자치도,1,0,767,16306
200611,제주특별자치도,1,0,838,19457
200612,제주특별자치도,1,0,773,19299
200701,제주특별자치도,1,0,791,20498
200702,제주특별자치도,1,0,822,21663
200703,제주특별자치도,1,0,1094,20707
200704,제주특별자치도,1,0,881,16181
200705,제주특별자치도,1,0,855,15114
200706,제주특별자치도,1,0,815,12427
200707,제주특별자치도,1,0,514,11109
200708,제주특별자치도,1,0,544,9478
200709,제주특별자치도,1,0,1003,18456
200710,제주특별자치도,1,0,1345,25455
200711,제주특별자치도,1,0,1069,23371
200712,제주특별자치도,1,0,840,21396
200801,제주특별자치도,1,0,863,21240
200802,제주특별자치도,1,0,1094,28211
200803,제주특별자치도,1,0,1160,29319
200804,제주특별자치도,1,0,1004,21426
200805,제주특별자치도,1,0,1069,20074
200806,제주특별자치도,1,0,757,14634
200807,제주특별자치도,1,0,543,10826
200808,제주특별자치도,1,0,690,12317
200809,제주특별자치도,1,0,984,21058
200810,제주특별자치도,1,0,1177,24513
200811,제주특별자치도,1,0,1125,23239
200812,제주특별자치도,1,0,972,25310
200901,제주특별자치도,1,0,974,27603
200902,제주특별자치도,1,0,888,22172
200903,제주특별자치도,1,0,1168,27298
200904,제주특별자치도,1,0,982,24173
200905,제주특별자치도,1,0,883,19213
200906,제주특별자치도,1,0,795,14349
200907,제주특별자치도,1,0,703,13059
200908,제주특별자치도,1,0,1032,19604
200909,제주특별자치도,1,0,1127,30081
200910,제주특별자치도,1,0,1261,37046
200911,제주특별자치도,1,0,777,26718
200912,제주특별자치도,1,0,955,30096
201001,제주특별자치도,1,0,891,27470
201002,제주특별자치도,1,0,908,23269
201003,제주특별자치도,1,0,1212,28351
201004,제주특별자치도,1,0,958,29120
201005,제주특별자치도,1,0,743,20145
201006,제주특별자치도,1,0,791,16247
201007,제주특별자치도,1,0,777,14784
201008,제주특별자치도,1,0,748,15167
201009,제주특별자치도,1,0,1099,28408
201011,제주특별자치도,1,0,1082,28278
201012,제주특별자치도,1,0,852,27467
201101,제주특별자치도,1,0,883,27475
201102,제주특별자치도,1,0,825,23024
201103,제주특별자치도,1,0,1294,33439
201104,제주특별자치도,1,0,987,23615
201105,제주특별자치도,1,0,824,19543
201106,제주특별자치도,1,0,775,16198
201107,제주특별자치도,1,0,532,12282
201108,제주특별자치도,1,0,950,16793
201109,제주특별자치도,1,0,1095,29277
201110,제주특별자치도,1,0,1217,28054
201111,제주특별자치도,1,0,984,25912
201112,제주특별자치도,1,0,1076,34521
201201,제주특별자치도,1,0,944,27906
201202,제주특별자치도,1,0,1282,34530
201203,제주특별자치도,1,0,1249,37981
201204,제주특별자치도,1,0,1117,27621
201205,제주특별자치도,1,0,954,23461
201206,제주특별자치도,1,0,767,17038
201207,제주특별자치도,1,0,744,15209
201208,제주특별자치도,1,0,1040,17674
201209,제주특별자치도,1,0,1283,31447
201210,제주특별자치도,1,0,1107,32408
201211,제주특별자치도,1,0,1099,29038
201212,제주특별자치도,1,0,974,29665
201301,제주특별자치도,1,0,994,29510
201302,제주특별자치도,1,0,1114,32805
201303,제주특별자치도,1,0,1292,33147
201304,제주특별자치도,1,0,1058,28704
201305,제주특별자치도,1,0,916,22553
201306,제주특별자치도,1,0,952,16127
201307,제주특별자치도,1,0,743,15044
201308,제주특별자치도,1,0,1142,19139
201309,제주특별자치도,1,0,1237,28370
201310,제주특별자치도,1,0,1536,34179
201311,제주특별자치도,1,0,1132,32674
201312,제주특별자치도,1,0,1013,28513
201401,제주특별자치도,1,0,1146,35953
201402,제주특별자치도,1,0,1134,36169
201403,제주특별자치도,1,0,1373,31432
201404,제주특별자치도,1,0,1261,28415
201405,제주특별자치도,1,0,1066,25552
201406,제주특별자치도,1,0,907,18270
201407,제주특별자치도,1,0,908,19622
201408,제주특별자치도,1,0,1203,21444
201409,제주특별자치도,1,0,1389,31124
201410,제주특별자치도,1,0,1373,31276
201411,제주특별자치도,1,0,1265,35645
201412,제주특별자치도,1,0,1217,34499
201501,제주특별자치도,1,0,1137,28375
201502,제주특별자치도,1,0,1215,31409
201503,제주특별자치도,1,0,1451,40491
201504,제주특별자치도,1,0,1331,32276
201505,제주특별자치도,1,0,974,24819
201506,제주특별자치도,1,0,952,18375
201507,제주특별자치도,1,0,924,15722
201508,제주특별자치도,1,0,1352,20447
201509,제주특별자치도,1,0,1655,33066
201510,제주특별자치도,1,0,1230,32461
201511,제주특별자치도,1,0,1168,29582
201512,제주특별자치도,1,0,1357,35985
201601,제주특별자치도,1,0,1079,31540
201602,제주특별자치도,1,0,1337,33090
201603,제주특별자치도,1,0,1772,37912
201604,제주특별자치도,1,0,1078,25528
201605,제주특별자치도,1,0,1056,25880
201606,제주특별자치도,1,0,974,20460
201607,제주특별자치도,1,0,911,19033
201608,제주특별자치도,1,0,1207,21694
201609,제주특별자치도,1,0,1376,29615
201610,제주특별자치도,1,0,1463,34133
201612,제주특별자치도,1,0,1243,38938
201701,제주특별자치도,1,0,984,28201
201702,제주특별자치도,1,0,1080,24750
201703,제주특별자치도,1,0,1560,38788
201704,제주특별자치도,1,0,1082,30409
201705,제주특별자치도,1,0,1087,27895
201706,제주특별자치도,1,0,982,20719
201707,제주특별자치도,1,0,883,18516
201708,제주특별자치도,1,0,1126,22864
201709,제주특별자치도,1,0,1265,32595
201710,제주특별자치도,1,0,1314,32406
201711,제주특별자치도,1,0,1472,40900
201712,제주특별자치도,1,0,1100,43705
201801,제주특별자치도,1,0,910,41392
201802,제주특별자치도,1,0,1032,27206
201803,제주특별자치도,1,0,1746,40587
201804,제주특별자치도,1,0,1198,32264
201805,제주특별자치도,1,0,995,27717
201806,제주특별자치도,1,0,904,21703
201807,제주특별자치도,1,0,842,19197
201808,제주특별자치도,1,0,1025,20430
201809,제주특별자치도,1,0,1442,33667
201810,제주특별자치도,1,0,1443,39395
201811,제주특별자치도,1,0,1154,36337
201812,제주특별자치도,1,0,1060,40588
201901,제주특별자치도,1,0,836,31032
201902,제주특별자치도,1,0,944,29045
201903,제주특별자치도,1,0,1519,39167
201904,제주특별자치도,1,0,1165,33833
201905,제주특별자치도,1,0,1018,30898
201906,제주특별자치도,1,0,879,20469
201907,제주특별자치도,1,0,823,21800
201908,제주특별자치도,1,0,938,22184
201909,제주특별자치도,1,0,1245,31351
201910,제주특별자치도,1,0,1363,38508
201911,제주특별자치도,1,0,1025,35544
201912,제주특별자치도,1,0,931,39196
202001,제주특별자치도,1,0,808,35770
202002,제주특별자치도,1,0,642,24201
202003,제주특별자치도,1,0,435,14479
202004,제주특별자치도,1,0,1679,18210
202005,제주특별자치도,1,0,1135,19276
202006,제주특별자치도,1,0,960,16089
202007,제주특별자치도,1,0,823,18262
202008,제주특별자치도,1,0,715,15967
202009,제주특별자치도,1,0,670,19550
202010,제주특별자치도,1,0,1239,23166
202011,제주특별자치도,1,0,1190,22905
202012,제주특별자치도,1,0,587,17782
202101,제주특별자치도,1,0,283,10668
202102,제주특별자치도,1,0,1056,19528
202103,제주특별자치도,1,0,2041,22189
202104,제주특별자치도,1,0,919,20173
202105,제주특별자치도,1,0,559,15773
202106,제주특별자치도,1,0,663,13318
202107,제주특별자치도,1,0,762,14793
202108,제주특별자치도,1,0,568,13909
202109,제주특별자치도,1,0,803,16975
202110,제주특별자치도,1,0,2380,31947
202111,제주특별자치도,1,0,805,29778
202112,제주특별자치도,1,0,827,19925
202201,제주특별자치도,1,0,830,20703
202202,제주특별자치도,1,0,447,20845
202203,제주특별자치도,1,0,727,35714
202205,제주특별자치도,1,0,1336,21015
202206,제주특별자치도,1,0,780,15795
202207,제주특별자치도,1,0,589,20823
202208,제주특별자치도,1,0,658,21942
202209,제주특별자치도,1,0,973,22190
202210,제주특별자치도,1,0,1162,32033
202211,제주특별자치도,1,0,610,27187
202212,제주특별자치도,1,0,585,33172
